"","ntdid","name","city","state","zip","GEOID.msa","GEOID.tract","year","total_expenses","revenue_miles","revenue_hours","upt","fares","average_speed","avg_fare","farebox_recovery","geometry"
"4232","5149","Michiana Area Council of Governments","South Bend","IN",46601,"43780","18141001700",2010,2479208,795666,47463,288706,395167,16.7639213703306,1.36875229472197,0.159392435003437,c(-86.2539519, 41.6724038)
"4233","5149","Michiana Area Council of Governments","South Bend","IN",46601,"43780","18141001700",2011,2715957,873052,52298,387534,485384,16.6937932616926,1.25249397472222,0.178715642405237,c(-86.2539519, 41.6724038)
"4234","5149","Michiana Area Council of Governments","South Bend","IN",46601,"43780","18141001700",2012,5326232,882524,50089,431974,505583,17.6191179700134,1.17040145934709,0.0949232027444542,c(-86.2539519, 41.6724038)
"4235","5149","Michiana Area Council of Governments","South Bend","IN",46601,"43780","18141001700",2013,5446473,727287,41638,487763,407013,17.4669052307988,0.834448287385472,0.0747296461398046,c(-86.2539519, 41.6724038)
"4236","5149","Michiana Area Council of Governments","South Bend","IN",46601,"43780","18141001700",2014,5078146,NA,NA,486734,327511,NA,0.672874711854935,0.0644942071378019,c(-86.2539519, 41.6724038)
"4237","5149","Michiana Area Council of Governments","South Bend","IN",46601,"43780","18141001700",2015,2699831,774355,45674,453125,296023,16.9539562989885,0.653292137931034,0.109645011113659,c(-86.2539519, 41.6724038)
"4238","5152","Onalaska Shared Ride Taxi City of Onalaska","Onalaska","WI",54650,"29100","55063010402",2011,730121,498398,30326,71093,188855,16.4346765152015,2.65645000210991,0.258662605239406,c(-91.2351393, 43.8844092)
"4239","5152","Onalaska Shared Ride Taxi City of Onalaska","Onalaska","WI",54650,"29100","55063010402",2012,805155,523499,32553,74550,234566,16.0814364267502,3.14642521797451,0.291330240761096,c(-91.2351393, 43.8844092)
"4240","5152","Onalaska Shared Ride Taxi City of Onalaska","Onalaska","WI",54650,"29100","55063010402",2013,1669956,527471,31672,79279,238091,16.6541740338469,3.00320387492274,0.142573217497946,c(-91.2351393, 43.8844092)
"4241","5152","Onalaska Shared Ride Taxi City of Onalaska","Onalaska","WI",54650,"29100","55063010402",2014,855073,NA,NA,76725,228644,NA,2.98004561746497,0.267397052649306,c(-91.2351393, 43.8844092)
"4242","5154","Metropolitan Council","St. Paul","MN",55101,"33460","27123034202",2006,48912981,10030471,565481,10583866,10029693,17.7379452183186,0.947639832174746,0.205051763252786,c(-93.0901841, 44.9513188)
"4243","5154","Metropolitan Council","St. Paul","MN",55101,"33460","27123034202",2007,57154949,11416214,647687,10736247,11931174,17.6261280525933,1.11129838946515,0.208751371644125,c(-93.0901841, 44.9513188)
"4244","5154","Metropolitan Council","St. Paul","MN",55101,"33460","27123034202",2008,66054017,12408593,688261,11742697,12871048,18.0289061852989,1.09608959509046,0.194856400633439,c(-93.0901841, 44.9513188)
"4245","5154","Metropolitan Council","St. Paul","MN",55101,"33460","27123034202",2009,63888208,11977901,688352,12042965,12826535,17.4008370717307,1.06506454183002,0.200765296156061,c(-93.0901841, 44.9513188)
"4246","5154","Metropolitan Council","St. Paul","MN",55101,"33460","27123034202",2010,61146766,11461069,624470,12242788,11768654,18.3532739763319,0.961272383381955,0.192465681668267,c(-93.0901841, 44.9513188)
"4247","5154","Metropolitan Council","St. Paul","MN",55101,"33460","27123034202",2011,62639904,11580549,616495,11511494,12237820,18.7844978466979,1.06309571980839,0.195367796221399,c(-93.0901841, 44.9513188)
"4248","5154","Metropolitan Council","St. Paul","MN",55101,"33460","27123034202",2012,126030060,11808768,623495,11207465,11997356,18.9396354421447,1.07047900662639,0.0951944004470045,c(-93.0901841, 44.9513188)
"4249","5154","Metropolitan Council","St. Paul","MN",55101,"33460","27123034202",2013,133390293,12734442,676746,11971028,12309926,18.8171662632657,1.0283098494131,0.0922850210697116,c(-93.0901841, 44.9513188)
"4250","5154","Metropolitan Council","St. Paul","MN",55101,"33460","27123034202",2014,140149140,NA,NA,11161810,12298986,NA,1.10188096733415,0.0877564143454608,c(-93.0901841, 44.9513188)
"4251","5154","Metropolitan Council","St. Paul","MN",55101,"33460","27123034202",2015,63888208,7160710,380619,2995161,2567679,18.813327763459,0.857275785842564,0.0401901865834146,c(-93.0901841, 44.9513188)
"4252","5155","Metro Mobility","St. Paul","MN",55101,"33460","27123034202",2006,30525812,9779529,623190,1222821,3814396,15.6926924372984,3.11934126090409,0.124956413935852,c(-93.0901841, 44.9513188)
"4253","5155","Metro Mobility","St. Paul","MN",55101,"33460","27123034202",2007,29658723,9563097,583626,1162872,3823481,16.3856596519004,3.28796376557351,0.128915901065599,c(-93.0901841, 44.9513188)
"4254","5155","Metro Mobility","St. Paul","MN",55101,"33460","27123034202",2008,62390294,9932876,591486,1220775,3954935,16.7930872412872,3.2396919989351,0.0633902286147265,c(-93.0901841, 44.9513188)
"4255","5155","Metro Mobility","St. Paul","MN",55101,"33460","27123034202",2009,63839274,9920942,608597,1237570,4577920,16.3013324088025,3.69912004977496,0.0717100886830261,c(-93.0901841, 44.9513188)
"4256","5155","Metro Mobility","St. Paul","MN",55101,"33460","27123034202",2010,73200284,11214403,688039,1410369,5156973,16.2990804300338,3.65647075339858,0.0704501774883824,c(-93.0901841, 44.9513188)
"4257","5155","Metro Mobility","St. Paul","MN",55101,"33460","27123034202",2011,79251306,12076599,734894,1516901,5198427,16.4331168848841,3.42700479464382,0.0655942124158812,c(-93.0901841, 44.9513188)
"4258","5155","Metro Mobility","St. Paul","MN",55101,"33460","27123034202",2012,87438976,12884680,774146,1603422,5712988,16.6437338693218,3.56299713986711,0.0653368584737314,c(-93.0901841, 44.9513188)
"4259","5155","Metro Mobility","St. Paul","MN",55101,"33460","27123034202",2013,141805182,14918505,852466,1747911,6335538,17.5004105735595,3.62463420620386,0.0446777607887418,c(-93.0901841, 44.9513188)
"4260","5155","Metro Mobility","St. Paul","MN",55101,"33460","27123034202",2014,106118208,NA,NA,1905563,6771609,NA,3.55360016960867,0.0638119426215716,c(-93.0901841, 44.9513188)
"4261","5155","Metro Mobility","St. Paul","MN",55101,"33460","27123034202",2015,63839274,18954293,1033178,2020700,7673575,18.3456219547842,3.79748354530608,0.120201476602005,c(-93.0901841, 44.9513188)
"4262","5157","Butler County Regional Transit Authority","Hamilton","OH",45011,"17140","39017011002",2006,1642831,59626,4243,8377,439182,14.0527928352581,52.4271218813418,0.267332427985593,c(-84.5117321, 39.4296413)
"4263","5157","Butler County Regional Transit Authority","Hamilton","OH",45011,"17140","39017011002",2007,1689396,62571,4916,10847,505741,12.7280309194467,46.624965428229,0.299362020509105,c(-84.5117321, 39.4296413)
"4264","5157","Butler County Regional Transit Authority","Hamilton","OH",45011,"17140","39017011002",2008,1747086,64328,5019,12226,63868,12.8168957959753,5.22394896123016,0.0365568724149813,c(-84.5117321, 39.4296413)
"4265","5157","Butler County Regional Transit Authority","Hamilton","OH",45011,"17140","39017011002",2009,1762315,199425,14791,24664,560398,13.482861199378,22.7212941939669,0.317989689697926,c(-84.5117321, 39.4296413)
"4266","5157","Butler County Regional Transit Authority","Hamilton","OH",45011,"17140","39017011002",2010,2342773,329946,21878,36798,706549,15.0811774385227,19.2007446056851,0.301586624056193,c(-84.5117321, 39.4296413)
"4267","5157","Butler County Regional Transit Authority","Hamilton","OH",45011,"17140","39017011002",2011,2877562,596804,34344,53081,1050237,17.3772420218961,19.7855541530868,0.364974586125338,c(-84.5117321, 39.4296413)
"4268","5157","Butler County Regional Transit Authority","Hamilton","OH",45011,"17140","39017011002",2012,6544528,772333,45746,77672,1067707,16.8830717439776,13.7463564733752,0.163144996858444,c(-84.5117321, 39.4296413)
"4269","5157","Butler County Regional Transit Authority","Hamilton","OH",45011,"17140","39017011002",2013,7667320,850072,56143,321939,997832,15.1411930249541,3.09944430466641,0.130140909731171,c(-84.5117321, 39.4296413)
"4270","5157","Butler County Regional Transit Authority","Hamilton","OH",45011,"17140","39017011002",2014,10136642,NA,NA,547084,NA,NA,NA,NA,c(-84.5117321, 39.4296413)
"4271","5157","Butler County Regional Transit Authority","Hamilton","OH",45011,"17140","39017011002",2015,1762315,900661,68278,527127,811275,13.1910864407276,1.53905036167755,0.460346192366291,c(-84.5117321, 39.4296413)
"4272","5158","University of Michigan Parking and Transportation Services","Ann Arbor","MI",48104,"11460","26161405300",2006,5284619,956788,100291,5682304,1327051,9.5401182558754,0.233541007309711,0.251115737955754,c(-83.7146001, 42.2660881)
"4273","5158","University of Michigan Parking and Transportation Services","Ann Arbor","MI",48104,"11460","26161405300",2007,5514536,954412,100107,5827942,1682607,9.53391870698353,0.288713751784077,0.305122135389088,c(-83.7146001, 42.2660881)
"4274","5158","University of Michigan Parking and Transportation Services","Ann Arbor","MI",48104,"11460","26161405300",2008,6004513,953404,100989,5846091,NA,9.4406717563299,NA,NA,c(-83.7146001, 42.2660881)
"4275","5158","University of Michigan Parking and Transportation Services","Ann Arbor","MI",48104,"11460","26161405300",2009,6233172,956205,100265,5927027,NA,9.53677753952027,NA,NA,c(-83.7146001, 42.2660881)
"4276","5158","University of Michigan Parking and Transportation Services","Ann Arbor","MI",48104,"11460","26161405300",2010,6267986,982167,101335,6366518,1642653,9.69227808753146,0.258014349445018,0.262070304560348,c(-83.7146001, 42.2660881)
"4277","5158","University of Michigan Parking and Transportation Services","Ann Arbor","MI",48104,"11460","26161405300",2011,6308605,1024228,104134,6750964,1691895,9.83567326713657,0.250615319530663,0.268188450537005,c(-83.7146001, 42.2660881)
"4278","5158","University of Michigan Parking and Transportation Services","Ann Arbor","MI",48104,"11460","26161405300",2012,13497744,1009846,102514,7275257,1903084,9.85081062098835,0.26158306160181,0.140992746639735,c(-83.7146001, 42.2660881)
"4279","5158","University of Michigan Parking and Transportation Services","Ann Arbor","MI",48104,"11460","26161405300",2013,13990886,1037372,104230,7263234,1975777,9.95271994627267,0.27202441777313,0.141218862050624,c(-83.7146001, 42.2660881)
"4280","5158","University of Michigan Parking and Transportation Services","Ann Arbor","MI",48104,"11460","26161405300",2014,14550230,NA,NA,7298384,2126196,NA,0.291324216429281,0.146127999351213,c(-83.7146001, 42.2660881)
"4281","5158","University of Michigan Parking and Transportation Services","Ann Arbor","MI",48104,"11460","26161405300",2015,6233172,1070328,110279,7256729,0,9.70563751938266,0,0,c(-83.7146001, 42.2660881)
"4282","5159","River Valley Metro Mass Transit District","Bourbonnais","IL",60914,"28100","17091010601",2006,2513847,600937,43101,350316,199784,13.9425303357231,0.570296532273719,0.079473412661948,c(-87.879523, 41.1760108)
"4283","5159","River Valley Metro Mass Transit District","Bourbonnais","IL",60914,"28100","17091010601",2007,2752192,647843,47287,426655,251696,13.7002347368198,0.589928630861,0.0914529218891705,c(-87.879523, 41.1760108)
"4284","5159","River Valley Metro Mass Transit District","Bourbonnais","IL",60914,"28100","17091010601",2008,3349381,713492,47619,535593,282256,14.983346983347,0.526997178827953,0.0842710936737266,c(-87.879523, 41.1760108)
"4285","5159","River Valley Metro Mass Transit District","Bourbonnais","IL",60914,"28100","17091010601",2009,4315905,904311,62091,633662,314154,14.564284678939,0.495775350265599,0.0727898320282768,c(-87.879523, 41.1760108)
"4286","5159","River Valley Metro Mass Transit District","Bourbonnais","IL",60914,"28100","17091010601",2010,5111346,915421,70256,738202,320556,13.0297910498747,0.434238866868418,0.0627145961161698,c(-87.879523, 41.1760108)
"4287","5159","River Valley Metro Mass Transit District","Bourbonnais","IL",60914,"28100","17091010601",2011,5252745,921899,69216,832527,371833,13.319160309755,0.446631760891839,0.0707883211539871,c(-87.879523, 41.1760108)
"4288","5159","River Valley Metro Mass Transit District","Bourbonnais","IL",60914,"28100","17091010601",2012,10386090,978126,69516,912251,398504,14.0705161401692,0.436835914676991,0.0383690108597172,c(-87.879523, 41.1760108)
"4289","5159","River Valley Metro Mass Transit District","Bourbonnais","IL",60914,"28100","17091010601",2013,11369802,1002717,68980,949663,409160,14.5363438677878,0.430847574350059,0.0359865545591735,c(-87.879523, 41.1760108)
"4290","5159","River Valley Metro Mass Transit District","Bourbonnais","IL",60914,"28100","17091010601",2014,12263608,NA,NA,963076,391169,NA,0.406166283865448,0.031896730554336,c(-87.879523, 41.1760108)
"4291","5159","River Valley Metro Mass Transit District","Bourbonnais","IL",60914,"28100","17091010601",2015,4315905,1338325,81737,993296,408570,16.373551757466,0.411327539827,0.094666124486058,c(-87.879523, 41.1760108)
"4292","5160","Washington County Transit","West Bend","WI",53090,"33340","55131420401",2006,2331469,1170243,51152,170089,374176,22.8777564904598,2.19988359035564,0.160489373866862,c(-88.1834277, 43.4252776)
"4293","5160","Washington County Transit","West Bend","WI",53090,"33340","55131420401",2007,2646784,1291586,58091,189303,477941,22.23384000964,2.52474075952309,0.180574236507399,c(-88.1834277, 43.4252776)
"4294","5160","Washington County Transit","West Bend","WI",53090,"33340","55131420401",2008,3265450,1391446,61048,209386,639333,22.7926549600315,3.05337033039458,0.195787104380713,c(-88.1834277, 43.4252776)
"4295","5160","Washington County Transit","West Bend","WI",53090,"33340","55131420401",2009,3263685,1344786,58402,196509,609171,23.0263689599671,3.09996488710441,0.186651285280289,c(-88.1834277, 43.4252776)
"4296","5160","Washington County Transit","West Bend","WI",53090,"33340","55131420401",2010,3994759,1386851,61636,205681,637406,22.5006651956649,3.09900282476262,0.159560564229281,c(-88.1834277, 43.4252776)
"4297","5160","Washington County Transit","West Bend","WI",53090,"33340","55131420401",2011,4411679,1426533,65011,227138,698537,21.9429481164726,3.07538588875485,0.158338129315392,c(-88.1834277, 43.4252776)
"4298","5160","Washington County Transit","West Bend","WI",53090,"33340","55131420401",2012,6767126,1354269,62751,220476,770490,21.5816321652245,3.49466608610461,0.113857788372789,c(-88.1834277, 43.4252776)
"4299","5160","Washington County Transit","West Bend","WI",53090,"33340","55131420401",2013,7432056,1388098,63253,210524,766725,21.9451725609852,3.64198381182193,0.10316458864142,c(-88.1834277, 43.4252776)
"4300","5160","Washington County Transit","West Bend","WI",53090,"33340","55131420401",2014,6764682,NA,NA,205875,751265,NA,3.64913175470553,0.111056957296736,c(-88.1834277, 43.4252776)
"4301","5160","Washington County Transit","West Bend","WI",53090,"33340","55131420401",2015,3263685,1397504,64259,196563,737739,21.7479886085996,3.75319363257582,0.226044792925788,c(-88.1834277, 43.4252776)
"4302","5161","Ozaukee County Transit Services","Port Washington","WI",53074,"33340","55089630201",2006,2113546,882383,42021,187296,425112,20.9986197377502,2.26973347001538,0.201136857205852,c(-87.8844309, 43.4160758)
"4303","5161","Ozaukee County Transit Services","Port Washington","WI",53074,"33340","55089630201",2007,2527744,914730,43513,187206,400615,21.0219934272516,2.13996880441866,0.158487172751671,c(-87.8844309, 43.4160758)
"4304","5161","Ozaukee County Transit Services","Port Washington","WI",53074,"33340","55089630201",2008,3603703,942381,46521,202955,473611,20.257109692397,2.33357640856347,0.131423427513311,c(-87.8844309, 43.4160758)
"4305","5161","Ozaukee County Transit Services","Port Washington","WI",53074,"33340","55089630201",2009,2506619,925096,51707,182732,399465,17.8911172568511,2.18607031061883,0.159364067694372,c(-87.8844309, 43.4160758)
"4306","5161","Ozaukee County Transit Services","Port Washington","WI",53074,"33340","55089630201",2010,2555262,968837,51281,188181,469550,18.8927088005304,2.49520408542839,0.18375806473074,c(-87.8844309, 43.4160758)
"4307","5161","Ozaukee County Transit Services","Port Washington","WI",53074,"33340","55089630201",2011,2663620,1018496,51531,193951,487961,19.7647241466302,2.51589834545839,0.183194674916092,c(-87.8844309, 43.4160758)
"4308","5161","Ozaukee County Transit Services","Port Washington","WI",53074,"33340","55089630201",2012,5785702,1099025,54597,208341,696562,20.1297690349287,3.34337456381605,0.120393687749559,c(-87.8844309, 43.4160758)
