"","GEOID.msa","name","year","total_expenses","revenue_miles","revenue_hours","upt","fares","average_speed","avg_fare","farebox_recovery"
"2561","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2011,11377730,1925910,91394,1743976,1842136,21.0726087051666,1.0562851782364,0.1619071642586
"2562","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2012,22312122,2306828,116218,2134695,2464042,19.849145571254,1.15428293034836,0.110435125802916
"2563","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2013,27264143,2311537,115946,2202739,2428483,19.9363238059096,1.10248331736079,0.0890724128024123
"2564","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2014,24257294,0,0,2275688,2374601,NA,1.04346509714864,0.0978922463486653
"2565","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2015,7987683,2294138,120952,2270261,2339157,18.9673424168265,1.03034717153666,0.292845497248702
"2566","42100","Santa Cruz-Watsonville, CA",2006,30469133,3417093,237877,4850405,5864477,14.3649575200629,1.20906955192401,0.192472723132621
"2567","42100","Santa Cruz-Watsonville, CA",2007,29336982,3785429,265272,5568282,7292017,14.2699908018939,1.30956316508395,0.248560571090782
"2568","42100","Santa Cruz-Watsonville, CA",2008,37760581,3801655,272648,5880844,7785942,13.9434545641266,1.32394975959233,0.20619232527169
"2569","42100","Santa Cruz-Watsonville, CA",2009,40392293,3789926,267990,6120199,8346268,14.1420426135304,1.36372493770219,0.206630210372063
"2570","42100","Santa Cruz-Watsonville, CA",2010,40575131,3659153,259084,5839990,8000186,14.1234232912878,1.3698972087281,0.197169689975862
"2571","42100","Santa Cruz-Watsonville, CA",2011,40190644,3629626,261099,5871671,8245590,13.9013401047112,1.40430041124579,0.205161927736216
"2572","42100","Santa Cruz-Watsonville, CA",2012,76019142,3440086,250133,5463380,8522721,13.7530273894288,1.55997221500243,0.112112828108478
"2573","42100","Santa Cruz-Watsonville, CA",2013,84210513,3607202,262229,5460162,8873797,13.7559232579158,1.62518932588447,0.105376356037636
"2574","42100","Santa Cruz-Watsonville, CA",2014,84835334,0,0,5610109,9014059,NA,1.60675291692194,0.106253592400544
"2575","42100","Santa Cruz-Watsonville, CA",2015,40392293,3857071,274343,5802512,9284295,14.0593016770976,1.60004753113824,0.229853130645492
"2576","42140","Santa Fe, NM",2006,6457713,1084970,85343,674431,341995,12.7130520370739,0.50708671457866,0.0529591513280321
"2577","42140","Santa Fe, NM",2007,6847209,820574,93154,673632,543869,8.80878974601198,0.807368117904138,0.0794292973969394
"2578","42140","Santa Fe, NM",2008,6645348,1150982,100149,722505,339704,11.4926958831341,0.470175292904547,0.051119068557433
"2579","42140","Santa Fe, NM",2009,6698162,1204314,101059,832178,593241,11.916939609535,0.712877533412323,0.0885677294756382
"2580","42140","Santa Fe, NM",2010,7767947,1158491,96896,880335,420933,11.9560250165125,0.478150931179608,0.0541884490200564
"2581","42140","Santa Fe, NM",2011,8047253,1070534,97803,993243,317931,10.9458196578837,0.320093874308704,0.0395080159651996
"2582","42140","Santa Fe, NM",2012,15485198,1126513,99942,1045684,415101,11.271667567189,0.396966005026375,0.0268063088376397
"2583","42140","Santa Fe, NM",2013,16766056,1127734,99452,1099845,421354,11.3394803523308,0.383103073614918,0.0251313725780231
"2584","42140","Santa Fe, NM",2014,16962190,0,0,1110113,425473,NA,0.383269991433305,0.0250836124344793
"2585","42140","Santa Fe, NM",2015,6698162,1088583,100438,1139336,396385,10.8383579919951,0.34790878195721,0.0591781745499736
"2586","42200","Santa Maria-Santa Barbara, CA",2006,22873314,4089120,288927,8727017,8132254,14.1527790756835,0.931848075923308,0.355534576231498
"2587","42200","Santa Maria-Santa Barbara, CA",2007,24253227,4418044,312401,9284445,8445119,14.1422210556304,0.909598688990026,0.348205993371521
"2588","42200","Santa Maria-Santa Barbara, CA",2008,28688317,4704736,330193,9798435,9188676,14.2484425775228,0.9377697560886,0.320293309642389
"2589","42200","Santa Maria-Santa Barbara, CA",2009,30539010,4648771,331191,9930616,9850914,14.0365257510017,0.991974113186936,0.322568216847894
"2590","42200","Santa Maria-Santa Barbara, CA",2010,30609277,4770247,340213,9559786,10372040,14.0213542692372,1.08496570948346,0.338852825566576
"2591","42200","Santa Maria-Santa Barbara, CA",2011,31777969,4830412,341852,9120800,10412199,14.1301264874858,1.14158834751338,0.327654640232042
"2592","42200","Santa Maria-Santa Barbara, CA",2012,57188712,4752378,333470,9284435,10336865,14.251290970702,1.11335423210998,0.180750092780547
"2593","42200","Santa Maria-Santa Barbara, CA",2013,61897811,4539558,324464,9073531,10343128,13.9909450663248,1.13992314568606,0.167100061099091
"2594","42200","Santa Maria-Santa Barbara, CA",2014,61341734,0,0,8926330,10119492,NA,1.13366769993939,0.164969122001018
"2595","42200","Santa Maria-Santa Barbara, CA",2015,30539010,4294574,304095,8728961,10300372,14.1224748844933,1.18002268540322,0.337285720787937
"2596","42220","Santa Rosa, CA",2006,19972473,3425633,226290,3977451,3315292,15.1382429625702,0.833521770601322,0.165993064554399
"2597","42220","Santa Rosa, CA",2007,23075631,3730282,251748,4345019,3666360,14.8175238730794,0.843807587492713,0.158884495942928
"2598","42220","Santa Rosa, CA",2008,28440159,3788416,255118,4525455,3837569,14.8496617251625,0.847996278827212,0.134934864464014
"2599","42220","Santa Rosa, CA",2009,30123100,3846289,265327,4529039,4236214,14.4964100901906,0.935345003653093,0.140630081233339
"2600","42220","Santa Rosa, CA",2010,28655154,3531875,245128,4417293,4133589,14.4082887307855,0.935774240015322,0.14425289775096
"2601","42220","Santa Rosa, CA",2011,29079138,3542290,251480,4715843,4282199,14.0857722284078,0.908045284798497,0.147260176694371
"2602","42220","Santa Rosa, CA",2012,52000756,3651171,256295,4805866,4304709,14.2459704637234,0.895719730845596,0.0827816618666082
"2603","42220","Santa Rosa, CA",2013,56780951,3580653,253236,4612181,4592765,14.1395891579396,0.995790277961771,0.0808856653351931
"2604","42220","Santa Rosa, CA",2014,54203728,0,0,4125917,4554526,NA,1.10388211881141,0.0840260655134274
"2605","42220","Santa Rosa, CA",2015,30123100,3448022,248960,3892252,4348257,13.8497027634961,1.11715711110175,0.144349585534025
"2606","42340","Savannah, GA",2006,13915444,3021421,234385,4007401,3337179,12.8908462572264,0.832753947009546,0.2398183629642
"2607","42340","Savannah, GA",2007,14535634,3098212,239748,4322361,3560067,12.9227855915378,0.82363944149968,0.244919967027238
"2608","42340","Savannah, GA",2008,16808207,3101137,243704,4124625,0,12.7250147720185,0,0
"2609","42340","Savannah, GA",2009,16263850,3111160,254603,3792700,3037171,12.2196517715816,0.800793893532312,0.186743667704756
"2610","42340","Savannah, GA",2010,17933366,3127733,239033,3878449,0,13.0849422464681,0,0
"2611","42340","Savannah, GA",2011,16775775,3297325,257097,4123951,0,12.8252177193822,0,0
"2612","42340","Savannah, GA",2012,32800010,3151505,254538,4559963,0,12.3812750944849,0,0
"2613","42340","Savannah, GA",2013,35908983,3176053,250329,4391966,0,12.6875152299574,0,0
"2614","42340","Savannah, GA",2014,39852544,0,0,4407934,0,NA,0,0
"2615","42340","Savannah, GA",2015,16263850,3204251,239769,4451727,0,13.3639085953564,0,0
"2616","42540","Scranton--Wilkes-Barre--Hazleton, PA",2006,11494897,2112034,160047,4561534,1609183,13.1963360762776,0.352772334920665,0.13999107604009
"2617","42540","Scranton--Wilkes-Barre--Hazleton, PA",2007,11749415,2127364,155904,4393387,1824743,13.6453458538588,0.415338553148175,0.155305008802566
"2618","42540","Scranton--Wilkes-Barre--Hazleton, PA",2008,13173476,2223859,164611,4210904,1936093,13.5097836718081,0.459780845158189,0.146969030800982
"2619","42540","Scranton--Wilkes-Barre--Hazleton, PA",2009,13726845,2247435,169393,3629670,1984004,13.2675789436399,0.546607267327333,0.144534596260102
"2620","42540","Scranton--Wilkes-Barre--Hazleton, PA",2010,14141180,2274133,172309,3356545,1930465,13.1979931402306,0.575134550557195,0.136513713848491
"2621","42540","Scranton--Wilkes-Barre--Hazleton, PA",2011,15202272,2329797,169779,3388438,2042226,13.7225275210715,0.602704254880863,0.134336893853761
"2622","42540","Scranton--Wilkes-Barre--Hazleton, PA",2012,36512715,3270205,242418,3593221,2472380,13.489942991032,0.688067892289397,0.0677128501674006
"2623","42540","Scranton--Wilkes-Barre--Hazleton, PA",2013,49088602,3908330,292755,2836569,1388208,13.3501733531451,0.489396873476372,0.0282796401494587
"2624","42540","Scranton--Wilkes-Barre--Hazleton, PA",2014,49124185,0,0,2841149,2826051,NA,0.994685952760661,0.057528710145522
"2625","42540","Scranton--Wilkes-Barre--Hazleton, PA",2015,13726845,3601463,264505,2573900,3128523,13.6158598136141,1.21547962236295,0.227912750526432
"2626","42660","Seattle-Tacoma-Bellevue, WA",2006,931932977,92206014,6128194,168427579,164861842,15.0461969709183,0.97882925693541,0.176903110061315
"2627","42660","Seattle-Tacoma-Bellevue, WA",2007,1019041928,95843963,6436996,181903138,193172780,14.8895483234726,1.06195408239741,0.189563132479864
"2628","42660","Seattle-Tacoma-Bellevue, WA",2008,1207744521,99888015,6588631,195506943,214102529,15.1606631180286,1.09511470904642,0.177274684568824
"2629","42660","Seattle-Tacoma-Bellevue, WA",2009,1236064219,101965607,6666645,189535806,219139863,15.294890758395,1.15619242413753,0.177288412391136
"2630","42660","Seattle-Tacoma-Bellevue, WA",2010,1298543656,102545610,6644314,189519749,236166564,15.4335887798199,1.24613168414443,0.181870330588254
"2631","42660","Seattle-Tacoma-Bellevue, WA",2011,1337664361,102415980,6587904,193438611,252944113,15.5460644235253,1.30761956825672,0.189093856706256
"2632","42660","Seattle-Tacoma-Bellevue, WA",2012,2591404164,103192770,6581385,196777393,327049140,15.6794914748188,1.66202598283229,0.126205377201825
"2633","42660","Seattle-Tacoma-Bellevue, WA",2013,2590853963,103218043,6603212,201441810,285380633,15.6314900990609,1.41669017469611,0.110149254676459
"2634","42660","Seattle-Tacoma-Bellevue, WA",2014,2715754810,55725,5377,207376386,298976331,10.3635856425516,1.44170865722388,0.110089589052408
"2635","42660","Seattle-Tacoma-Bellevue, WA",2015,1236064219,101672954,6771707,210016440,304861180,15.0143758434912,1.45160626472861,0.246638625496852
"2636","42680","Sebastian-Vero Beach, FL",2006,2413719,833561,74037,424124,50915,11.258708483596,0.120047438956532,0.0210940047288023
"2637","42680","Sebastian-Vero Beach, FL",2007,1723514,554610,48239,330455,34130,11.4971288791227,0.103281838676976,0.0198025661526393
"2638","42680","Sebastian-Vero Beach, FL",2008,2666348,765574,68314,449386,40229,11.2066926252306,0.0895199227390261,0.0150876779775183
"2639","42680","Sebastian-Vero Beach, FL",2009,2726475,828994,68235,644891,44472,12.1491023668205,0.0689604909977035,0.0163111710175226
"2640","42680","Sebastian-Vero Beach, FL",2010,3075659,1026603,74250,756861,69051,13.826303030303,0.0912333968852933,0.0224507983492318
"2641","42680","Sebastian-Vero Beach, FL",2011,3344292,1197054,84367,942091,0,14.1886519610748,0,0
"2642","42680","Sebastian-Vero Beach, FL",2012,6754530,1211811,69619,1121014,0,17.40632585932,0,0
"2643","42680","Sebastian-Vero Beach, FL",2013,6095423,1121074,67751,1098229,0,16.5469734764063,0,0
"2644","42680","Sebastian-Vero Beach, FL",2014,7066640,0,0,1112690,32691,NA,0.0293801508057051,0.00462610236265043
"2645","42680","Sebastian-Vero Beach, FL",2015,2726475,1700162,91403,1464881,33971,18.6007242650679,0.0231902796199828,0.0124596777890866
"2646","43100","Sheboygan, WI",2006,3521979,783598,55663,585449,595834,14.0775380414279,1.01773852205743,0.169175909339607
"2647","43100","Sheboygan, WI",2007,4075632,895952,67701,601849,609257,13.2339551853001,1.01230873524755,0.149487735889796
"2648","43100","Sheboygan, WI",2008,4106121,829430,58491,602072,609215,14.1804722093997,1.01186402955128,0.148367522535259
"2649","43100","Sheboygan, WI",2009,4013584,780248,58496,518373,582242,13.3384846827133,1.12321050672006,0.145067849582817
"2650","43100","Sheboygan, WI",2010,4238092,803349,59027,505098,710188,13.6098565063446,1.4060400159969,0.167572577471183
"2651","43100","Sheboygan, WI",2011,4576784,790414,57711,515098,678097,13.6960718060682,1.31644269634128,0.148160149135288
"2652","43100","Sheboygan, WI",2012,7651176,769880,59217,530737,826803,13.0009963355118,1.55783938184072,0.10806221161296
"2653","43100","Sheboygan, WI",2013,8132719,778106,61836,562752,757695,12.5833818487612,1.3464101415899,0.0931662584186174
"2654","43100","Sheboygan, WI",2014,8087168,0,0,576189,728001,NA,1.2634760469221,0.0900192749798199
"2655","43100","Sheboygan, WI",2015,4013584,752814,54745,573257,730625,13.7512832222121,1.27451561864923,0.182038048786322
"2656","43340","Shreveport-Bossier City, LA",2006,10118260,2575161,176647,3181319,2148755,14.5780058534818,0.675428965155648,0.212364082361987
"2657","43340","Shreveport-Bossier City, LA",2007,11354398,2752496,180106,3421269,2313573,15.2826446648085,0.676232415515997,0.203760076051588
"2658","43340","Shreveport-Bossier City, LA",2008,12478075,2764624,181024,3523316,2491893,15.272140710624,0.707257878657492,0.199701716811287
"2659","43340","Shreveport-Bossier City, LA",2009,12000013,2687211,179890,3108001,2549909,14.9380788259492,0.820433777209209,0.212492186466798
"2660","43340","Shreveport-Bossier City, LA",2010,12387264,2668341,180151,3216928,2579422,14.8116913034066,0.80182770643297,0.208231777412672
"2661","43340","Shreveport-Bossier City, LA",2011,14485845,2649999,178301,3354516,2671040,14.8625021732912,0.796251977930646,0.184389657627843
"2662","43340","Shreveport-Bossier City, LA",2012,27252050,2670998,180512,3417270,2696441,14.7967891331324,0.789062906940335,0.0989445197700723
"2663","43340","Shreveport-Bossier City, LA",2013,29577756,2826947,191955,3339458,2607756,14.7271339636894,0.780891989059302,0.0881661205129963
"2664","43340","Shreveport-Bossier City, LA",2014,28532024,0,0,3222001,2532691,NA,0.786061518913247,0.0887666083555797
"2665","43340","Shreveport-Bossier City, LA",2015,12000013,2828729,178103,2862029,2349481,15.8825454933381,0.820914463130877,0.195789871227639
"2666","43420","Sierra Vista-Douglas, AZ",2012,1027406,237068,15123,165259,114163,15.675990213582,0.690812603247024,0.11111770809203
"2667","43420","Sierra Vista-Douglas, AZ",2013,2161516,239282,18108,153594,110665,13.2141594875193,0.720503405080928,0.051197862981352
"2668","43420","Sierra Vista-Douglas, AZ",2014,1130674,0,0,171377,115997,NA,0.676852786546619,0.102591020930878
"2669","43580","Sioux City, IA-NE-SD",2006,3096745,650861,52447,858615,691952,12.4098804507407,0.805893211742166,0.223444939767401
"2670","43580","Sioux City, IA-NE-SD",2007,3200825,612441,52179,952137,782337,11.737308112459,0.821664319315393,0.244417298665188
"2671","43580","Sioux City, IA-NE-SD",2008,4144874,600637,53444,1036382,769127,11.2386236060175,0.742126937750752,0.185561008609671
"2672","43580","Sioux City, IA-NE-SD",2009,4614611,732741,57962,1193430,939058,12.6417480418205,0.786856371969868,0.203496676101192
"2673","43580","Sioux City, IA-NE-SD",2010,4763705,737728,60397,1239617,910726,12.2146464228356,0.734683373977608,0.191180184331314
"2674","43580","Sioux City, IA-NE-SD",2011,4756417,825494,65277,1237173,0,12.6460162078527,0,0
"2675","43580","Sioux City, IA-NE-SD",2012,8580726,829381,65975,1204179,865239,12.5711405835544,0.718530218514025,0.100835174086668
"2676","43580","Sioux City, IA-NE-SD",2013,8908485,764286,58654,1111606,843973,13.0304156579261,0.759237535601643,0.0947381064232583
"2677","43580","Sioux City, IA-NE-SD",2014,8408262,0,0,1113770,822313,NA,0.738314912414592,0.0977982132336029
"2678","43580","Sioux City, IA-NE-SD",2015,4614611,757666,57664,1128272,856419,13.1393243618202,0.759053667909866,0.185588557735419
"2679","43620","Sioux Falls, SD",2006,5489652,1283723,101546,930568,682364,12.6417879581667,0.733276880356943,0.124300046706057
"2680","43620","Sioux Falls, SD",2007,5902457,1262284,95585,930018,627586,13.2058795836167,0.674810595063751,0.106326229907308
"2681","43620","Sioux Falls, SD",2008,10020528,1293767,102024,1026214,679459,12.6810064298596,0.662102641359405,0.0678067063931162
"2682","43620","Sioux Falls, SD",2009,9443634,1323944,104124,1054357,729902,12.7150704928739,0.692272162085518,0.077290373599824
"2683","43620","Sioux Falls, SD",2010,10589777,1365503,109301,1070994,795885,12.4930512987072,0.743127412478501,0.0751559735393861
"2684","43620","Sioux Falls, SD",2011,10685660,1377159,110740,1103353,825594,12.4359671302149,0.74825917000271,0.0772618630950264
"2685","43620","Sioux Falls, SD",2012,15423850,1394599,111205,1173005,837764,12.5407940290455,0.714203264265711,0.0543161402632935
"2686","43620","Sioux Falls, SD",2013,19337505,1366438,109819,1165761,844172,12.4426374306814,0.72413813809177,0.0436546493459213
"2687","43620","Sioux Falls, SD",2014,15972772,0,0,1087744,797228,NA,0.732918775005884,0.0499116872137159
"2688","43620","Sioux Falls, SD",2015,9443634,1360872,114887,1006502,752416,11.8453088687145,0.747555394822862,0.0796744134726102
"2689","43780","South Bend-Mishawaka, IN-MI",2006,11139747,2651748,180940,3724849,1897819,14.6553995799713,0.509502264387093,0.170364641135925
"2690","43780","South Bend-Mishawaka, IN-MI",2007,11445456,2704293,187941,3831564,1920671,14.3890529474676,0.50127598025245,0.167810788840567
"2691","43780","South Bend-Mishawaka, IN-MI",2008,13296404,2714752,188990,3183455,2106396,14.3645272236626,0.661669789583958,0.158418471640904
"2692","43780","South Bend-Mishawaka, IN-MI",2009,12996289,2709343,187100,2832110,1707265,14.4807215392838,0.602824395945073,0.131365576742715
"2693","43780","South Bend-Mishawaka, IN-MI",2010,13303534,2649043,174972,2442305,1785519,15.1398109411792,0.731079451583647,0.134213886325243
"2694","43780","South Bend-Mishawaka, IN-MI",2011,14107430,2723549,180817,2643463,1887041,15.0624609411726,0.713851867796145,0.133762208991999
"2695","43780","South Bend-Mishawaka, IN-MI",2012,25911336,2505793,167510,2736865,1933323,14.95906513044,0.706400571456758,0.0746130187960976
"2696","43780","South Bend-Mishawaka, IN-MI",2013,26350117,2253970,154238,2784667,1839249,14.61358420104,0.660491541717555,0.0698004111328993
"2697","43780","South Bend-Mishawaka, IN-MI",2014,25382876,0,0,2676123,1745560,NA,0.652271962088439,0.0687691969972197
"2698","43780","South Bend-Mishawaka, IN-MI",2015,12996289,2372949,162736,2393145,1704790,14.5815861272245,0.712363855930167,0.131175137764326
"2699","43900","Spartanburg, SC",2006,1364944,271258,21392,542021,192823,12.6803477935677,0.355748209017732,0.141268066675263
"2700","43900","Spartanburg, SC",2007,1392976,271590,21197,547418,195694,12.8126621691749,0.357485504678326,0.140486268248699
"2701","43900","Spartanburg, SC",2008,1612494,273089,21309,534661,229567,12.815664742597,0.429369263888707,0.142367661523082
"2702","43900","Spartanburg, SC",2009,1739230,272804,21254,534599,222132,12.8354192152065,0.415511439415337,0.127718588110831
"2703","43900","Spartanburg, SC",2010,1484273,272825,21338,519084,223206,12.7858749648514,0.429999768823543,0.15038069142267
"2704","43900","Spartanburg, SC",2011,1386233,278747,22491,513526,211165,12.3937130407719,0.411206053831744,0.152330091694542
"2705","43900","Spartanburg, SC",2012,1621477,268603,21079,524277,229474,12.7426822904312,0.437696103395724,0.141521588033626
"2706","43900","Spartanburg, SC",2013,2795280,280078,21377,513430,234260,13.1018384244749,0.456264729369145,0.0838055579405283
"2707","43900","Spartanburg, SC",2014,1442842,0,0,487579,0,NA,0,0
"2708","43900","Spartanburg, SC",2015,1739230,275939,21238,457758,0,12.9927017609944,0,0
"2709","44060","Spokane-Spokane Valley, WA",2006,45618425,8729676,587304,9066485,6337764,14.8639818560745,0.699032094576895,0.138929917023659
"2710","44060","Spokane-Spokane Valley, WA",2007,48681572,8955488,597504,10110368,6666523,14.9881640959726,0.659374910982469,0.13694140772611
"2711","44060","Spokane-Spokane Valley, WA",2008,67751389,9336339,617977,11851256,7862183,15.107906928575,0.663405043313553,0.116044602421361
"2712","44060","Spokane-Spokane Valley, WA",2009,65422436,9356185,617031,11884241,7867601,15.1632332897375,0.662019644334039,0.12025845384296
"2713","44060","Spokane-Spokane Valley, WA",2010,68829594,9272529,611306,11436200,9343526,15.1683919346448,0.817013168709886,0.13574867229349
"2714","44060","Spokane-Spokane Valley, WA",2011,67235323,9069707,590771,11550354,10151749,15.3523226427838,0.878912369265912,0.150988327965644
"2715","44060","Spokane-Spokane Valley, WA",2012,112395272,9036137,577866,11771880,10314643,15.6370802227506,0.876210341933489,0.0917711467436104
"2716","44060","Spokane-Spokane Valley, WA",2013,126141058,8961969,580892,11811344,10364381,15.4279435764307,0.877493789021808,0.0821650076852851
"2717","44060","Spokane-Spokane Valley, WA",2014,118200336,0,0,12045936,9850615,NA,0.81775422017849,0.0833382994782688
"2718","44060","Spokane-Spokane Valley, WA",2015,65422436,9087031,590796,11498777,9222045,15.3809961475704,0.802002247717301,0.140961504398888
"2719","44100","Springfield, IL",2006,8463008,1479259,117373,1418184,696709,12.6030603290365,0.491268410869111,0.0823240389232765
"2720","44100","Springfield, IL",2007,8586692,1457216,118585,1323606,811124,12.2883669941392,0.612813782953538,0.0944629200628135
"2721","44100","Springfield, IL",2008,10866947,1503763,121876,1482103,922948,12.3384669664249,0.622728649763208,0.0849316740019069
"2722","44100","Springfield, IL",2009,12688984,1567492,125477,1695667,943245,12.4922655147955,0.556267828530012,0.0743357387794011
"2723","44100","Springfield, IL",2010,12841159,1614293,132621,1665030,879785,12.1722276260924,0.528389878861041,0.068512896694138
"2724","44100","Springfield, IL",2011,13470461,1696448,136245,1702852,897809,12.4514514294103,0.527238421189863,0.0666502059580589
"2725","44100","Springfield, IL",2012,24792198,1726844,136338,1930183,1078844,12.6659038565917,0.558933531172951,0.043515464018156
"2726","44100","Springfield, IL",2013,26741415,1707928,133387,1863394,1137333,12.8043062667276,0.610355619906472,0.0425307710904602
"2727","44100","Springfield, IL",2014,26055886,0,0,1896055,1237559,NA,0.652702057693474,0.0474963315390618
"2728","44100","Springfield, IL",2015,12688984,1818804,140522,1981089,1298476,12.9431975064403,0.655435470087412,0.102330966766134
"2729","44140","Springfield, MA",2006,31077932,6767236,507822,9925681,5344438,13.3260000551374,0.538445472910121,0.171968907068849
"2730","44140","Springfield, MA",2007,32035628,7546768,513263,10513927,5373945,14.7035106758134,0.511126337475997,0.167749013691881
"2731","44140","Springfield, MA",2008,41605334,7463675,517094,12050142,5473788,14.4338843614507,0.45425091256186,0.131564572946344
"2732","44140","Springfield, MA",2009,41721660,7033122,507003,12190670,6509183,13.871953420394,0.533947929030972,0.156014477851552
"2733","44140","Springfield, MA",2010,41360221,6996492,496572,10802653,6469924,14.0895821753945,0.598919913469404,0.156428661249175
"2734","44140","Springfield, MA",2011,40778826,7084867,516012,10471407,6738965,13.7300430997729,0.64355869273346,0.165256474033853
"2735","44140","Springfield, MA",2012,74244214,7054385,517343,11487956,7354753,13.6357986867513,0.640214238285732,0.0990616319273041
"2736","44140","Springfield, MA",2013,81396907,7101709,523133,11750780,7406431,13.5753412612089,0.630292712483767,0.0909915532785539
"2737","44140","Springfield, MA",2014,78673994,0,0,11729512,7485289,NA,0.638158603699796,0.095143116796638
"2738","44140","Springfield, MA",2015,41721660,7941329,554185,12552771,7780297,14.3297436776528,0.619807132624343,0.186481002913115
"2739","44180","Springfield, MO",2006,6993740,1167325,81513,1769009,614980,14.3207218480488,0.347640967343863,0.0879329228710247
"2740","44180","Springfield, MO",2007,7003531,1165201,81315,1928864,659808,14.3294718071696,0.342070773263434,0.0942107631136351
"2741","44180","Springfield, MO",2008,8596638,1186718,82028,1685116,886505,14.4672307017116,0.5260795102533,0.10312229036514
"2742","44180","Springfield, MO",2009,8327744,1202774,84501,1474322,888968,14.2338433864688,0.602967330067651,0.106747757856149
"2743","44180","Springfield, MO",2010,7799498,1215598,85342,1406547,898830,14.243842422254,0.63903303622275,0.115242032243614
"2744","44180","Springfield, MO",2011,8699223,1257508,86591,1554530,958922,14.5223868531372,0.616856541848662,0.110230764287799
"2745","44180","Springfield, MO",2012,16411132,1242513,85473,1617973,1020230,14.536906391492,0.630560584138301,0.0621669486297472
"2746","44180","Springfield, MO",2013,18395206,1290794,85887,1502404,1049580,15.0289799387567,0.698600376463321,0.0570572572005989
"2747","44180","Springfield, MO",2014,17309002,0,0,1773563,1025259,NA,0.578078703716756,0.0592327044621059
"2748","44180","Springfield, MO",2015,8327744,1185035,83302,1517812,1038543,14.2257688891023,0.684236914716711,0.124708804689481
"2749","44220","Springfield, OH",2006,1669977,307136,23302,411363,174571,13.1806711870226,0.424372148200008,0.104534972637348
"2750","44220","Springfield, OH",2007,1776906,271210,24091,448393,184065,11.2577311029015,0.410499271844119,0.103587359151244
"2751","44220","Springfield, OH",2008,2407743,276650,24506,463043,209760,11.2890720639843,0.453003284792125,0.0871189325438803
"2752","44220","Springfield, OH",2009,2143368,272775,23995,376954,251206,11.3679933319442,0.666410225120306,0.11720152582291
"2753","44220","Springfield, OH",2010,2141060,280665,22328,290392,213830,12.5700913651021,0.736349486211741,0.0998710918890643
"2754","44220","Springfield, OH",2011,1687851,306269,21908,307266,172045,13.9797790761366,0.559922021961428,0.101931390863293
"2755","44220","Springfield, OH",2012,1686975,286034,22051,303861,200893,12.9714752165435,0.661134531907681,0.119084752293306
"2756","44220","Springfield, OH",2013,3237452,288592,22679,270914,185641,12.7250760615547,0.685239596329463,0.0573416995834996
"2757","44220","Springfield, OH",2014,1756794,0,0,268939,155658,NA,0.578785523854852,0.0886034446838958
"2758","44220","Springfield, OH",2015,2143368,286670,20455,264014,159259,14.014666340748,0.603221798844001,0.0743031527950403
"2759","44300","State College, PA",2006,7718781,1189328,113482,6133224,3573400,10.4803228705874,0.582629951229565,0.462948747995312
"2760","44300","State College, PA",2007,8090997,1414530,115031,6203583,3834232,12.2969460406325,0.618067333023512,0.473888693816102
"2761","44300","State College, PA",2008,9277475,1536890,119535,6559617,4275271,12.8572384657213,0.651756192472823,0.460822691518975
"2762","44300","State College, PA",2009,10566512,1772484,125981,7098612,4786554,14.0694549178051,0.67429435500912,0.45299281352257
"2763","44300","State College, PA",2010,11678658,1984254,124824,7294893,5132528,15.8964141511248,0.703578243025635,0.439479262086449
"2764","44300","State College, PA",2011,12382505,2073369,138304,7295702,5621964,14.9913885354003,0.770585750350001,0.454024771239745
"2765","44300","State College, PA",2012,24757844,2239634,147393,7149046,6104258,15.1949821226245,0.853856304743318,0.246558545243277
"2766","44300","State College, PA",2013,26554929,2311395,148611,7250314,6299760,15.553323778186,0.868894781660491,0.237235053424545
"2767","44300","State College, PA",2014,27993778,0,0,7599558,6899107,NA,0.907830034325681,0.246451443602932
"2768","44300","State College, PA",2015,10566512,3273160,193742,7608203,7966030,16.8944266085825,1.04703173666633,0.753894000215019
"2769","44420","Staunton-Waynesboro, VA",2014,506096,0,0,71911,27853,NA,0.387326000194685,0.0550350131200405
"2770","44700","Stockton-Lodi, CA",2006,43771450,4486393,335091,5006426,8009709,13.388581012322,1.59988562699219,0.182989345795033
"2771","44700","Stockton-Lodi, CA",2007,46250596,4626663,342815,5001800,8376366,13.4960926447209,1.67467031868527,0.181108282366783
"2772","44700","Stockton-Lodi, CA",2008,54655507,5043594,354293,5882510,9378452,14.2356580570319,1.59429427234293,0.171592077629067
"2773","44700","Stockton-Lodi, CA",2009,52798324,4620053,325884,5899536,10338838,14.1769862896,1.75248324614004,0.195817541481052
"2774","44700","Stockton-Lodi, CA",2010,47644876,4147760,286672,5232510,9040365,14.4686610481665,1.72773009511688,0.189744748207551
"2775","44700","Stockton-Lodi, CA",2011,46544270,3716729,263321,5012568,9372834,14.1148218334276,1.8698667030552,0.201374605295131
"2776","44700","Stockton-Lodi, CA",2012,92493642,4428374,287870,5395600,9187875,15.3832424358217,1.70284583734895,0.0993352061972
"2777","44700","Stockton-Lodi, CA",2013,100180717,4527995,287677,5612181,10409252,15.7398575485701,1.85476056456483,0.103904746459341
