ntdid,year,mode,fares
6125,2012,DR,4451
6125,2013,DR,17026
6125,2014,DR,NA
6125,2015,DR,NA
6127,2012,FB,144433
6127,2013,FB,112695
6127,2014,DR,NA
6127,2014,FB,116627
6127,2015,DR,NA
6127,2015,FB,114355
6129,2013,DR,1468
6129,2015,DR,900
6129,2015,MB,22202
6130,2014,DR,183778
6130,2015,DR,196568
6131,2012,DR,11618
6131,2012,MB,21575
6131,2013,DR,14496
6131,2013,MB,29431
6131,2014,DR,NA
6131,2014,MB,NA
6131,2015,DR,NA
6131,2015,MB,NA
6132,2012,DR,32e3
6132,2013,DR,22168
6132,2014,DR,30606
6132,2015,DR,22959
6133,2013,SR,0
6133,2014,SR,NA
6133,2015,SR,NA
6134,2015,CB,3896306
6134,2015,MB,0
6R01,2015,DR,NA
6R01,2015,MB,NA
6R02,2015,DR,NA
6R03,2015,DR,NA
6R03,2015,MB,NA
6R04,2015,DR,NA
6R04,2015,MB,NA
6R05,2015,CB,NA
6R05,2015,DR,NA
6R05,2015,DT,NA
6R05,2015,MB,NA
6R05,2015,VP,NA
6T01,2015,DR,NA
6T01,2015,MB,NA
6T02,2015,DR,NA
6T02,2015,VP,NA
6T03,2015,DR,NA
6T04,2015,DR,NA
6T05,2015,DR,NA
6T06,2015,DR,0
6T08,2015,DR,NA
6T09,2015,DR,NA
6T10,2015,DR,NA
6T11,2015,MB,0
6T12,2015,DR,NA
6T13,2015,DR,NA
6T14,2015,DR,1663
6T14,2015,MB,5679
6T15,2015,DR,NA
6T15,2015,MB,NA
6T17,2015,MB,707
6T24,2015,MB,0
7001,2006,DR,109537
7001,2006,MB,1206606
7001,2007,DR,116055
7001,2007,MB,1242481
7001,2008,DR,108926
7001,2008,MB,1241576
7001,2009,DR,151139
7001,2009,MB,1122878
7001,2010,DR,73103
7001,2010,DT,79750
7001,2010,MB,1062360
7001,2011,DR,71148
7001,2011,DT,78548
7001,2011,MB,1162353
7001,2012,DR,66412
7001,2012,DT,80109
7001,2012,MB,1240242
7001,2013,DR,60004
7001,2013,DT,90584
7001,2013,MB,1627802
7001,2014,DR,53503
7001,2014,DT,78187
7001,2014,MB,2031670
7001,2015,DR,55153
7001,2015,DT,65195
7001,2015,MB,2066047
7002,2006,DR,144860
7002,2006,MB,3962668
7002,2007,DR,148422
7002,2007,MB,3933597
7002,2008,DR,164863
7002,2008,MB,4524809
7002,2009,DR,158222
7002,2009,MB,3983971
7002,2010,DR,191662
7002,2010,MB,3989687
7002,2011,DR,159594
7002,2011,DT,22384
7002,2011,MB,4020004
7002,2012,DR,258900
7002,2012,DT,26004
7002,2012,MB,4636442
7002,2013,DR,268848
7002,2013,MB,4396349
7002,2014,DR,275735
7002,2014,MB,4336495
7002,2015,DR,277222
7002,2015,MB,4325694
7003,2006,DR,22988
7003,2006,MB,591992
7003,2007,DR,23754
7003,2007,MB,636054
7003,2008,DR,24960
7003,2008,MB,861545
7003,2009,DR,30704
7003,2009,MB,858264
7003,2010,DR,27791
7003,2010,MB,871039
7003,2011,DR,38755
7003,2011,MB,920167
7003,2012,DR,36657
7003,2012,MB,983573
7003,2013,DR,35734
7003,2013,MB,1013846
7003,2014,DR,28104
7003,2014,MB,997155
7003,2015,DR,30413
7003,2015,MB,1008130
7005,2006,DR,548299
7005,2006,MB,8568284
7005,2006,VP,209690
7005,2007,DR,597052
7005,2007,MB,9342955
7005,2007,VP,192621
7005,2008,DR,646788
7005,2008,MB,10492314
7005,2008,VP,226148
7005,2009,DR,557481
7005,2009,MB,10912207
7005,2009,VP,223600
7005,2010,DR,636236
7005,2010,DT,15820
7005,2010,MB,10638084
7005,2010,VP,215405
7005,2011,DR,750822
7005,2011,DT,23473
7005,2011,MB,11040612
7005,2011,VP,216013
7005,2012,DR,753855
7005,2012,DT,20255
7005,2012,MB,11308685
7005,2012,VP,265801
7005,2013,DR,767280
7005,2013,DT,19385
7005,2013,MB,10618269
7005,2013,RB,689792
7005,2013,VP,287571
7005,2014,DR,764097
7005,2014,DT,31662
7005,2014,MB,10341030
7005,2014,RB,671782
7005,2014,VP,298758
7005,2015,DR,767299
7005,2015,DT,76388
7005,2015,MB,9459076
7005,2015,RB,614487
7005,2015,VP,269398
7006,2006,DR,951612
7006,2006,LR,12644186
7006,2006,MB,24794182
7006,2007,DR,994497
7006,2007,LR,17049269
7006,2007,MB,24732618
7006,2008,DR,981179
7006,2008,LR,16983630
7006,2008,MB,27524777
7006,2009,DR,958208
7006,2009,LR,17661058
7006,2009,MB,28654122
7006,2010,DR,820937
7006,2010,LR,17020608
7006,2010,MB,26789588
7006,2011,DR,888397
7006,2011,LR,17250918
7006,2011,MB,27976107
7006,2012,DR,990042
7006,2012,LR,17633173
7006,2012,MB,30269137
7006,2013,DR,2478903
7006,2013,LR,18608919
7006,2013,MB,31694954
7006,2014,DR,2500963
7006,2014,LR,18547260
7006,2014,MB,31987414
7006,2015,DR,2616039
7006,2015,LR,18068404
7006,2015,MB,31971384
7007,2006,DR,5341
7007,2006,MB,51315
7007,2007,DR,5614
7007,2007,MB,55423
7007,2008,DR,5358
7007,2008,MB,58912
7007,2009,DR,4904
7007,2009,MB,65550
7007,2010,DR,4549
7007,2010,MB,82412
7007,2011,DR,5106
7007,2011,MB,102543
7007,2012,DR,5676
7007,2012,MB,119166
7007,2013,DR,8471
7007,2013,MB,121521
7007,2014,DR,NA
7007,2014,MB,NA
7007,2015,DR,10846
7007,2015,MB,124523
7008,2006,DR,288520
7008,2006,MB,666469
7008,2007,DR,353205
7008,2007,MB,651027
7008,2008,DR,353976
7008,2008,MB,764346
7008,2009,DR,283600
7008,2009,MB,423204
7008,2010,DR,316407
7008,2010,MB,682339
7008,2011,DR,345604
7008,2011,MB,757801
7008,2012,DR,168005
7008,2012,MB,769297
7008,2013,DR,189325
7008,2013,MB,806915
7008,2014,DR,221289
7008,2014,MB,860277
7008,2015,DR,277293
7008,2015,MB,960334
7009,2006,DR,47330
7009,2006,MB,339911
7009,2007,DR,46568
7009,2007,MB,349880
7009,2008,DR,41687
7009,2008,MB,330958
7009,2009,DR,51691
7009,2009,MB,354757
7009,2010,DR,55407
7009,2010,MB,365834
7009,2011,DR,38043
7009,2011,MB,410136
7009,2012,DR,46316
7009,2012,MB,420230
7009,2013,MB,413902
7009,2014,MB,NA
7009,2015,MB,497881
7010,2006,DR,1686290
7010,2006,MB,3419920
7010,2006,VP,516297
7010,2007,DR,2114657
7010,2007,MB,3694044
7010,2007,VP,676953
7010,2008,DR,2052527
7010,2008,MB,4051580
7010,2008,VP,753033
7010,2009,DR,2615149
7010,2009,MB,4930641
7010,2009,VP,904814
7010,2010,DR,2318976
7010,2010,DT,252480
7010,2010,MB,5688831
7010,2010,VP,985851
7010,2011,DR,2334609
7010,2011,DT,175676
7010,2011,MB,4904847
7010,2011,VP,903802
7010,2012,DR,2235271
7010,2012,DT,17356
7010,2012,MB,4394422
7010,2012,VP,993434
7010,2013,DR,2051354
7010,2013,DT,3546
7010,2013,MB,4240102
7010,2013,VP,953768
7010,2014,DR,1949449
7010,2014,DT,4861
7010,2014,MB,4362255
7010,2014,VP,920267
7010,2015,DR,1893787
7010,2015,DT,4896
7010,2015,MB,4424306
7010,2015,VP,836072
7011,2006,DR,179628
7011,2006,MB,124489
7011,2007,DR,155400
7011,2007,MB,128541
7011,2008,DR,133395
7011,2008,MB,121106
7011,2009,DR,64633
7011,2009,MB,121337
7011,2010,DR,63351
7011,2010,MB,158077
7011,2011,DR,52837
7011,2011,MB,113384
7011,2012,DR,56195
7011,2012,MB,132211
7011,2013,DR,56905
7011,2013,MB,117897
7011,2014,DR,NA
7011,2014,MB,NA
7011,2015,DR,88175
7011,2015,MB,229617
7012,2006,DR,134584
7012,2006,MB,557368
7012,2007,DR,127216
7012,2007,MB,655121
7012,2008,DR,101648
7012,2008,MB,667479
7012,2009,DR,121063
7012,2009,MB,817995
7012,2010,DR,121536
7012,2010,MB,789190
7012,2011,DR,142839
7012,2011,MB,NA
7012,2012,DR,130184
7012,2012,MB,735055
7012,2013,DR,99936
7012,2013,MB,744037
7012,2014,DR,63333
7012,2014,MB,758980
7012,2015,DR,69469
7012,2015,MB,786950
7013,2006,DR,354344
7013,2006,MB,374257
7013,2007,DR,370821
7013,2007,MB,391244
7013,2008,DR,391748
7013,2008,MB,425788
7013,2009,DR,398456
7013,2009,MB,536451
7013,2010,DR,426913
7013,2010,MB,500836
7013,2011,DR,429300
7013,2011,MB,487886
7013,2012,DR,484979
7013,2012,MB,521426
7013,2013,DR,381270
7013,2013,MB,571538
7013,2014,DR,336553
7013,2014,MB,NA
7013,2015,DR,NA
7013,2015,MB,NA
7014,2006,DR,216363
7014,2006,MB,687418
7014,2007,DR,160732
7014,2007,MB,795981
7014,2008,DR,185040
7014,2008,MB,944875
7014,2009,DR,181501
7014,2009,MB,1031834
7014,2010,DR,172864
7014,2010,MB,829252
7014,2011,DR,126805
7014,2011,DT,58832
7014,2011,MB,815699
7014,2012,DR,159294
7014,2012,DT,45559
7014,2012,MB,986659
7014,2013,DR,145341
7014,2013,DT,53059
7014,2013,MB,1392921
7014,2014,DR,119780
7014,2014,DT,72298
7014,2014,MB,1224312
7014,2015,DR,130024
7014,2015,DT,62263
7014,2015,MB,1146844
7015,2006,DR,671815
7015,2006,MB,1121178
7015,2007,DR,656567
7015,2007,MB,1121178
7015,2008,DR,707578
7015,2008,MB,1564914
7015,2009,DR,766983
7015,2009,MB,1470883
7015,2010,DR,837278
7015,2010,MB,1453918
7015,2011,DR,246304
7015,2011,MB,1630687
7015,2012,DR,1099788
7015,2012,MB,1809352
7015,2013,DR,985650
7015,2013,MB,1735372
7015,2014,DR,757579
7015,2014,MB,1700362
7015,2015,DR,716342
7015,2015,MB,1758002
7016,2006,DR,22166
7016,2006,MB,190070
7016,2007,DR,23583
7016,2007,MB,196682
7016,2008,DR,95760
7016,2008,MB,211265
7016,2009,DR,131283
7016,2009,MB,319837
7016,2010,DR,140007
7016,2010,MB,384513
7016,2011,DR,137842
7016,2011,MB,405706
7016,2012,DR,196271
7016,2012,MB,1524951
7016,2013,DR,173276
7016,2013,MB,1734557
7016,2014,DR,190668
7016,2014,MB,1922119
7016,2015,DR,202576
7016,2015,MB,1657084
7018,2006,DR,62112
7018,2006,MB,864410
7018,2007,DR,61149
7018,2007,MB,898169
7018,2008,DR,83e3
7018,2008,MB,835683
7018,2009,DR,58849
7018,2009,MB,1130430
7018,2010,MB,1034518
7018,2011,DR,70281
7018,2011,MB,1099090
7018,2012,DR,78852
7018,2012,MB,1083892
7018,2013,DR,113304
7018,2013,MB,1303197
7018,2014,DR,113292
7018,2014,MB,1384791
7018,2015,DR,161839
7018,2015,MB,1445831
7019,2006,DR,0
7019,2006,MB,0
7019,2007,DR,0
7019,2007,MB,0
7019,2008,DR,0
7019,2008,MB,0
7019,2009,DR,0
7019,2009,MB,0
7019,2010,DR,0
7019,2010,MB,0
7019,2011,DR,0
7019,2011,MB,0
7019,2012,DR,0
7019,2012,MB,0
7019,2013,DR,1493465
7019,2013,MB,0
7019,2014,DR,2997
7019,2014,MB,1445618
7019,2015,DR,3065
7019,2015,MB,1456572
7030,2006,DR,17390
7030,2006,MB,308951
7030,2007,DR,17339
7030,2007,MB,348618
7030,2008,DR,16203
7030,2008,MB,348265
7030,2009,DR,18210
7030,2009,MB,380732
7030,2010,DR,18401
7030,2010,MB,369883
7030,2011,DR,18635
7030,2011,MB,401132
7030,2012,DR,21117
7030,2012,MB,418289
7030,2013,DR,23238
7030,2013,MB,434647
7030,2014,DR,27560
7030,2014,MB,505893
7030,2015,DR,23860
7030,2015,MB,521555
7032,2006,MB,118891
7032,2007,MB,145895
7032,2008,MB,231936
7032,2009,MB,269785
7032,2010,MB,265698
7032,2011,MB,274496
7032,2012,MB,286006
7032,2013,MB,284650
7032,2014,MB,287279
7032,2015,MB,278642
7033,2006,DR,49271
7033,2006,MB,124229
7033,2007,DR,61493
7033,2007,MB,155371
7033,2008,DR,84521
7033,2008,MB,201026
7033,2009,DR,84730
7033,2009,MB,180965
7035,2006,DR,361919
7035,2006,MB,413936
7035,2007,DR,348031
7035,2007,MB,571716
7035,2008,DR,369709
7035,2008,MB,826283
7035,2009,DR,412271
7035,2009,MB,883068
7035,2010,DR,412764
7035,2010,MB,1017171
7035,2011,DR,398899
7035,2011,MB,1163828
7035,2012,DR,447304
7035,2012,DT,3463
7035,2012,MB,1166099
7035,2013,CB,306799
7035,2013,DR,410962
7035,2013,DT,17127
7035,2013,MB,1001173
7035,2014,CB,373282
7035,2014,DR,320060
7035,2014,DT,52761
7035,2014,MB,947237
7035,2015,CB,302711
7035,2015,DR,263303
7035,2015,DT,43700
7035,2015,MB,862804
7036,2006,MB,924695
7037,2011,DR,NA
7040,2011,DR,144745
7040,2012,DR,169545
7040,2013,DR,109183
7040,2013,MB,60752
7040,2014,DR,NA
7040,2014,MB,NA
7040,2015,DR,NA
7040,2015,MB,NA
7041,2006,DR,9926
7041,2006,MB,220154
7041,2007,DR,10357
7041,2007,MB,255530
7041,2008,DR,11634
7041,2008,MB,283227
7041,2009,DR,9623
7041,2009,MB,274937
7041,2010,DR,9899
7041,2010,MB,307692
7041,2011,DR,8903
7041,2011,MB,306813
7041,2012,DR,8945
7041,2012,MB,3693392
7041,2013,DR,4185
7041,2013,MB,4019718
7041,2014,DR,11100
7041,2014,MB,4384130
7041,2015,DR,14986
7041,2015,MB,4404193
7043,2006,DR,33436
7043,2006,MB,343545
7043,2007,DR,45927
7043,2007,MB,389550
7043,2008,DR,54856
7043,2008,MB,430227
7043,2009,DR,53106
7043,2009,MB,374988
7043,2010,DR,56171
7043,2010,MB,202633
7043,2011,DR,59237
7043,2011,MB,142262
7043,2012,DR,57175
7043,2012,MB,150649
7043,2013,DR,56816
7043,2013,MB,142182
7043,2014,DR,58290
7043,2014,MB,159712
7043,2015,DR,NA
7043,2015,MB,NA
7044,2007,MB,0
7044,2008,MB,0
7044,2009,MB,NA
7044,2010,MB,0
7045,2008,DR,NA
7045,2010,DR,87165
7045,2011,DR,92592
7045,2012,DR,101961
7045,2013,DR,163616
7045,2014,DR,164399
7045,2015,DR,207473
7046,2011,DR,21904
7046,2012,DR,22995
7046,2012,MB,60248
7046,2013,DR,22234
7046,2013,MB,105172
7046,2014,DR,NA
7046,2014,MB,NA
7046,2015,DR,NA
7046,2015,MB,NA
7047,2010,DR,NA
7047,2010,MB,NA
7047,2011,DR,20658
7047,2011,MB,59692
7047,2012,DR,22334
7047,2012,MB,66891
7047,2013,DR,36542
7047,2013,MB,83089
7047,2014,DR,NA
7047,2014,MB,68372
7047,2015,DR,NA
7047,2015,MB,NA
7048,2010,DR,86818
7048,2010,MB,3333046
7048,2011,DR,89651
7048,2011,MB,3220985
7048,2012,DR,109862
7048,2012,MB,2992064
7048,2013,DR,97163
7048,2013,MB,3097878
7048,2014,DR,131558
7048,2014,MB,3064639
7048,2015,DR,163818
7048,2015,MB,2495500
7049,2013,DR,524260
7049,2013,MB,6301
7049,2014,DR,455147
7049,2014,MB,5492
7049,2015,DR,610095
7049,2015,MB,4928
7050,2012,MB,0
7050,2013,MB,0
7050,2014,MB,0
7050,2015,MB,0
7051,2013,DR,548790
7051,2013,MB,27758
7051,2013,VP,0
7051,2014,DR,588581
7051,2014,MB,26123
7051,2014,VP,0
7051,2015,DR,649393
7051,2015,MB,21412
7051,2015,VP,0
7052,2012,DR,111822
7052,2013,DR,125347
7052,2014,DR,NA
7052,2015,DR,NA
7053,2012,DR,79538
7053,2013,DR,111770
7053,2013,MB,NA
7053,2014,DR,108532
7053,2014,MB,25405
7053,2015,DR,NA
7053,2015,MB,NA
7054,2013,DR,55875
7054,2013,DT,14769
7054,2014,DR,54897
7054,2014,DT,10203
7054,2015,DR,NA
7054,2015,DT,NA
7055,2013,DR,18715
7055,2014,DR,NA
7055,2015,DR,NA
7056,2013,DR,7929
7056,2014,DR,7913
7056,2015,DR,NA
7R01,2015,DR,NA
7R01,2015,MB,NA
7R02,2015,CB,NA
7R02,2015,DR,NA
7R02,2015,MB,NA
7R03,2015,DR,NA
7R03,2015,MB,14068
7R04,2015,DR,NA
7T01,2015,DR,NA
7T02,2015,DR,10914
7T03,2015,DR,0
7T03,2015,MB,0
7T04,2015,DR,11520
7T04,2015,MB,210365
8001,2006,DR,2072152
8001,2006,LR,7478060
8001,2006,MB,13188715
8001,2006,VP,1182196
8001,2007,DR,1295687
8001,2007,LR,7381298
8001,2007,MB,14479686
8001,2007,VP,0
8001,2008,CR,2455729
8001,2008,DR,1631138
8001,2008,LR,9796589
8001,2008,MB,18024884
8001,2008,VP,2839861
8001,2009,CR,2058878
8001,2009,DR,1566840
8001,2009,LR,9650696
8001,2009,MB,18188364
8001,2009,VP,2711847
8001,2010,CR,2076875
8001,2010,DR,1440713
8001,2010,DT,16070
8001,2010,LR,10413625
8001,2010,MB,18768808
8001,2010,VP,2528801
8001,2011,CR,2481090
8001,2011,DR,1191153
8001,2011,DT,11462
8001,2011,LR,12647471
8001,2011,MB,20899706
8001,2011,VP,2541831
8001,2012,CB,2158594
8001,2012,CR,2698343
8001,2012,DR,1385259
8001,2012,LR,16794310
8001,2012,MB,19357333
8001,2012,VP,4907774
8001,2013,CB,1060035
8001,2013,CR,6608054
8001,2013,DR,1475882
8001,2013,LR,19004819
8001,2013,MB,19855766
8001,2013,VP,4736552
8001,2014,CB,592073
8001,2014,CR,5685069
8001,2014,DR,3218002
8001,2014,LR,19670525
8001,2014,MB,17907282
8001,2014,VP,4459807
8001,2015,CB,551213
8001,2015,CR,7079152
8001,2015,DR,2440427
8001,2015,LR,20173817
8001,2015,MB,16655138
8001,2015,VP,5198514
8002,2006,DR,279827
8002,2006,MB,402537
8002,2007,DR,218735
8002,2007,MB,408851
8002,2008,DR,213100
8002,2008,MB,466359
8002,2009,DR,240717
8002,2009,MB,489185
8002,2010,DR,245854
8002,2010,MB,550031
8002,2011,DR,258577
8002,2011,MB,567017
8002,2012,DR,268339
8002,2012,MB,569425
8002,2013,DR,264956
8002,2013,MB,579216
8002,2014,DR,224100
8002,2014,MB,573128
8002,2015,DR,225119
8002,2015,MB,527297
8003,2006,DR,212217
8003,2006,MB,397815
8003,2007,DR,257633
8003,2007,MB,357821
8003,2008,DR,NA
8003,2008,MB,NA
8003,2009,DR,408767
8003,2009,MB,660133
8003,2010,DR,305132
8003,2010,MB,629167
8003,2011,DR,292681
8003,2011,MB,591244
8003,2012,DR,306396
8003,2012,MB,658311
8003,2013,DR,164919
8003,2013,MB,676374
8003,2014,DR,158986
8003,2014,MB,704887
8003,2015,DR,152358
8003,2015,MB,651648
8004,2006,DR,288863
8004,2006,MB,207868
8004,2007,DR,264301
8004,2007,MB,216927
8004,2008,DR,263120
8004,2008,MB,225915
8004,2009,DR,248264
8004,2009,MB,287234
8004,2010,DR,265288
8004,2010,MB,322726
8004,2011,DR,238618
8004,2011,MB,321660
8004,2012,DR,193176
8004,2012,MB,345417
8004,2013,DR,197768
8004,2013,MB,322383
8004,2014,DR,173341
8004,2014,MB,325842
8004,2015,DR,160051
8004,2015,MB,306906
8005,2006,DR,295959
8005,2006,MB,2768424
8005,2007,DR,346293
8005,2007,MB,2948551
8005,2008,DR,470484
8005,2008,MB,3633409
8005,2009,DR,494684
8005,2009,MB,3436363
8005,2009,VP,223451
8005,2010,DR,472600
8005,2010,MB,2453852
8005,2010,VP,203635
8005,2011,DR,499523
8005,2011,MB,2971667
8005,2011,VP,411967
8005,2012,DR,437796
8005,2012,MB,2814952
8005,2012,VP,486878
8005,2013,DR,520118
8005,2013,MB,2390730
8005,2013,VP,282313
8005,2014,DR,528929
8005,2014,MB,2627237
8005,2014,VP,333011
8005,2015,DR,501186
8005,2015,DT,16891
8005,2015,MB,2692124
8005,2015,VP,321885
8006,2006,DR,1461093
8006,2006,LR,9264286
8006,2006,MB,56339261
8006,2006,VP,758019
8006,2007,DR,1776170
8006,2007,LR,17969949
8006,2007,MB,58675609
8006,2007,VP,720953
8006,2008,DR,2276132
8006,2008,LR,21945973
8006,2008,MB,64878541
8006,2008,VP,842341
8006,2009,DR,2617311
8006,2009,LR,22713133
8006,2009,MB,72908699
8006,2009,VP,652709
8006,2010,DR,2366417
8006,2010,LR,22230716
8006,2010,MB,75110518
8006,2011,DR,2461028
8006,2011,LR,26596829
8006,2011,MB,79496929
8006,2012,DR,2706154
8006,2012,LR,28679679
8006,2012,MB,82690545
8006,2013,DR,2484295
8006,2013,LR,49408379
8006,2013,MB,66185965
8006,2014,DR,4425469
8006,2014,LR,36797116
8006,2014,MB,79410594
8006,2015,DR,4375851
8006,2015,LR,37548705
8006,2015,MB,79238685
8007,2006,DR,65734
8007,2006,MB,414720
8007,2007,DR,68782
8007,2007,MB,455968
8007,2008,DR,82022
8007,2008,MB,540832
8007,2009,DR,84774
8007,2009,MB,488206
8007,2010,DR,90048
8007,2010,MB,436154
8007,2011,DR,91449
8007,2011,MB,478091
8007,2012,DR,95899
8007,2012,MB,495827
8007,2013,DR,101564
8007,2013,MB,503781
8007,2014,DR,99247
8007,2014,MB,581574
8007,2015,DR,116773
8007,2015,MB,499117
8008,2006,DR,0
8008,2006,MB,144437
8008,2007,DR,135785
8008,2007,MB,135786
8008,2008,DR,147903
8008,2008,MB,161674
8008,2009,DR,166876
8008,2009,MB,165687
8008,2010,DR,176674
8008,2010,MB,166726
8008,2011,DR,196254
8008,2011,MB,194284
8008,2012,DR,161661
8008,2012,MB,213813
8008,2013,DR,153813
8008,2013,MB,242717
8008,2014,DR,157631
8008,2014,MB,238360
8008,2015,DR,161442
8008,2015,MB,6209
8009,2006,DR,84667
8009,2006,MB,331527
8009,2007,DR,117654
8009,2007,MB,341195
8009,2008,DR,110596
8009,2008,MB,366441
8009,2009,DR,137830
8009,2009,MB,414869
8009,2010,DR,150813
8009,2010,MB,419372
8009,2011,DR,187852
8009,2011,MB,416248
8009,2012,DR,134668
8009,2012,MB,276150
8009,2013,DR,197882
8009,2013,MB,276959
8009,2014,DR,88374
8009,2014,MB,246052
8009,2015,DR,30294
8009,2015,MB,237760
8010,2006,DR,51258
8010,2006,MB,241141
8010,2007,DR,54712
8010,2007,MB,265111
8010,2008,DR,44355
8010,2008,MB,356634
8010,2009,DR,53109
8010,2009,MB,395357
8010,2010,DR,40958
8010,2010,MB,460966
8010,2011,DR,44542
8010,2011,MB,611518
8010,2012,DR,49916
8010,2012,MB,372465
8010,2013,DR,42642
8010,2013,MB,517730
8010,2014,DR,NA
8010,2014,MB,NA
8010,2015,DR,NA
8010,2015,MB,NA
8011,2006,DR,234500
8011,2006,MB,636997
8011,2006,VP,129553
8011,2007,DR,196241
8011,2007,MB,712480
8011,2007,VP,193592
8011,2008,DR,155559
8011,2008,MB,757449
8011,2008,VP,334933
8011,2009,DR,133493
8011,2009,MB,839968
8011,2010,DR,109582
8011,2010,MB,956020
8011,2011,DT,76968
8011,2011,MB,1060437
8011,2012,DT,129169
8011,2012,MB,1109861
8011,2013,DT,107382
8011,2013,MB,1047966
8011,2014,DT,88535
8011,2014,MB,1277109
8011,2014,RB,234263
8011,2015,DT,80845
8011,2015,MB,1741489
8011,2015,RB,500960
8012,2006,DR,61661
8012,2006,MB,170591
8012,2007,DR,54638
8012,2007,MB,202299
8012,2008,DR,64189
8012,2008,MB,203499
8012,2009,DR,57846
8012,2009,MB,189011
8012,2010,DR,52788
8012,2010,MB,190600
8012,2011,DR,64698
8012,2011,MB,217274
8012,2012,DR,71216
8012,2012,MB,220010
8012,2013,DR,64359
8012,2013,MB,239480
8012,2014,DR,59e3
8012,2014,MB,237839
8012,2015,DR,68386
8012,2015,MB,233614
8013,2006,DR,87039
8013,2006,MB,30117
8013,2007,DR,72142
8013,2007,MB,25736
8013,2008,DR,71353
8013,2008,MB,40127
8013,2009,DR,77373
8013,2009,MB,40127
8013,2010,DR,72322
8013,2010,MB,279245
8013,2011,DR,75669
8013,2011,MB,302708
8013,2012,DR,83300
8013,2012,MB,285988
8013,2013,DR,82351
8013,2013,MB,283995
8013,2014,DR,NA
8013,2014,MB,NA
8013,2015,DR,64542
8013,2015,MB,57268
8014,2006,DR,147526
8014,2006,MB,122818
8014,2007,DR,148176
8014,2007,MB,177015
8014,2008,DR,156626
8014,2008,MB,211151
8014,2009,DR,110888
8014,2009,MB,250349
8014,2010,DR,151479
8014,2010,MB,214628
8014,2011,DR,172604
8014,2011,MB,234389
8014,2012,DR,192912
8014,2012,MB,238670
8014,2013,DR,187160
8014,2013,MB,239430
8014,2014,DR,176674
8014,2014,MB,251235
8014,2015,DR,192552
8014,2015,MB,229542
8016,2006,DR,26811
8016,2006,MB,196614
8016,2007,DR,14079
8016,2007,MB,233033
8016,2008,DR,16364
8016,2008,MB,289181
8016,2009,DR,14037
8016,2009,MB,257583
8016,2010,DR,16675
8016,2010,MB,291355
8016,2011,DR,26183
8016,2011,MB,342656
8016,2012,DR,30863
8016,2012,MB,387300
8016,2013,DR,29829
8016,2013,MB,443667
8016,2014,DR,83463
8016,2014,MB,403300
8016,2015,DR,42537
8016,2015,MB,469133
8019,2006,DR,402516
8019,2006,MB,47479
8019,2007,DR,333526
8019,2007,MB,53001
8019,2008,DR,358458
8019,2008,MB,89615
8019,2009,DR,403464
8019,2009,MB,69530
8019,2010,DR,409427
8019,2010,MB,65986
8019,2011,DR,393706
8019,2011,MB,70205
8019,2012,DR,379869
8019,2012,MB,80849
8019,2013,DR,371660
8019,2013,MB,80305
8019,2014,DR,201960
8019,2014,DT,176032
8019,2014,MB,63352
8019,2015,DR,NA
8019,2015,MB,NA
8020,2006,DR,32287
8020,2006,MB,87293
8020,2007,DR,39213
8020,2007,MB,96004
8020,2008,DR,35980
8020,2008,MB,92519
8020,2009,DR,40395
8020,2009,MB,89913
8020,2010,DR,40780
8020,2010,MB,82796
8020,2011,DR,50081
8020,2011,MB,97215
8020,2012,DR,62239
8020,2012,MB,115591
8020,2013,DR,54275
8020,2013,MB,105356
8020,2014,DR,49705
8020,2014,MB,96485
8020,2015,DR,51284
8020,2015,MB,95242
8021,2006,DR,0
8021,2006,MB,0
8021,2007,DR,0
8021,2007,MB,0
8025,2006,DR,38334
8025,2006,MB,45128
8025,2007,DR,26989
8025,2007,MB,55451
8025,2008,DR,22944
8025,2008,MB,61859
8025,2009,DR,16431
8025,2009,MB,65732
8025,2010,DR,12560
8025,2010,MB,52072
8025,2011,DR,11720
8025,2011,MB,77996
8025,2012,DR,12164
8025,2012,MB,73196
8025,2013,DR,12840
8025,2013,MB,69368
8025,2014,DR,15646
8025,2014,MB,72835
8025,2015,DR,16896
8025,2015,MB,69313
8026,2011,DR,11726
8026,2011,MB,139439
8026,2012,DR,10982
8026,2012,MB,150918
8026,2013,DR,13194
8026,2013,MB,163598
8026,2014,DR,18773
8026,2014,MB,144338
8026,2015,DR,NA
8026,2015,MB,NA
8027,2012,DR,40358
8027,2013,DR,8103
8028,2007,DR,0
8028,2007,MB,0
8028,2008,DR,0
8028,2008,MB,0
8028,2009,DR,NA
8028,2009,MB,NA
8028,2010,DR,NA
8028,2010,MB,NA
8028,2011,DR,NA
8028,2011,MB,NA
8028,2012,DR,NA
8028,2012,MB,NA
8028,2013,DR,NA
8028,2013,MB,NA
8028,2014,DR,NA
8028,2014,MB,NA
8028,2015,DR,NA
8028,2015,MB,NA
8106,2009,VP,835078
8106,2010,VP,832987
8106,2011,VP,793661
8106,2012,VP,772905
8106,2013,VP,808473
8106,2014,VP,909348
8106,2015,VP,759230
8107,2009,MB,0
8107,2010,MB,0
8107,2011,MB,642309
8107,2012,MB,806429
8107,2013,MB,601851
8107,2014,MB,812634
8107,2015,MB,671930
8108,2009,VP,21077
8108,2010,VP,288445
8109,2011,VP,1510058
8109,2012,VP,926563
