ntdid,year,mode,revenue_miles,revenue_hours,upt
7035,2014,MB,NA,NA,343290
7040,2014,DR,NA,NA,33332
7040,2014,MB,NA,NA,98544
7041,2014,DR,NA,NA,10552
7041,2014,MB,NA,NA,6609229
7043,2014,DR,NA,NA,57331
7043,2014,MB,NA,NA,270783
7045,2014,DR,NA,NA,132951
7046,2014,DR,NA,NA,14469
7046,2014,MB,NA,NA,283798
7047,2014,DR,NA,NA,26775
7047,2014,MB,NA,NA,154529
7048,2014,DR,NA,NA,75906
7048,2014,MB,NA,NA,3025738
7049,2014,DR,NA,NA,167645
7049,2014,MB,NA,NA,10560
7050,2014,MB,NA,NA,332501
7051,2014,DR,NA,NA,123090
7051,2014,MB,NA,NA,25768
7051,2014,VP,NA,NA,26580
7052,2014,DR,NA,NA,32492
7053,2014,DR,NA,NA,48997
7053,2014,MB,NA,NA,248868
7054,2014,DR,NA,NA,18300
7054,2014,DT,NA,NA,3402
7055,2014,DR,NA,NA,9538
7056,2014,DR,NA,NA,16498
8001,2014,CB,NA,NA,644280
8001,2014,CR,1333206,38291,4468828
8001,2014,DR,NA,NA,372499
8001,2014,LR,2682698,139751,19868623
8001,2014,MB,NA,NA,19520894
8001,2014,VP,NA,NA,1404285
8002,2014,DR,NA,NA,132387
8002,2014,MB,NA,NA,955357
8003,2014,DR,NA,NA,53921
8003,2014,MB,NA,NA,1741524
8004,2014,DR,NA,NA,51168
8004,2014,MB,NA,NA,620739
8005,2014,DR,NA,NA,264626
8005,2014,MB,NA,NA,2935031
8005,2014,VP,NA,NA,66204
8006,2014,DR,NA,NA,1270460
8006,2014,LR,3925176,238694,26363053
8006,2014,MB,NA,NA,76657870
8007,2014,DR,NA,NA,54251
8007,2014,MB,NA,NA,1009852
8008,2014,DR,NA,NA,54336
8008,2014,MB,NA,NA,346673
8009,2014,DR,NA,NA,21602
8009,2014,MB,NA,NA,901166
8010,2014,DR,NA,NA,23881
8010,2014,MB,NA,NA,532094
8011,2014,DT,NA,NA,34583
8011,2014,MB,NA,NA,2043195
8011,2014,RB,NA,NA,568447
8012,2014,DR,NA,NA,31965
8012,2014,MB,NA,NA,436041
8013,2014,DR,NA,NA,52202
8013,2014,MB,NA,NA,165734
8014,2014,DR,NA,NA,79261
8014,2014,MB,NA,NA,287623
8016,2014,DR,NA,NA,17461
8016,2014,MB,NA,NA,901887
8019,2014,DR,NA,NA,124722
8019,2014,DT,NA,NA,39996
8019,2014,MB,NA,NA,138610
8020,2014,DR,NA,NA,22149
8020,2014,MB,NA,NA,271822
8025,2014,DR,NA,NA,9186
8025,2014,MB,NA,NA,130013
8026,2014,DR,NA,NA,10148
8026,2014,MB,NA,NA,454452
8028,2014,DR,NA,NA,28304
8028,2014,MB,NA,NA,1942903
8106,2014,VP,NA,NA,143449
8107,2014,MB,NA,NA,395672
8109,2014,VP,NA,NA,197731
8110,2014,DR,NA,NA,74165
8110,2014,DT,NA,NA,7014
9001,2014,CB,NA,NA,37067
9001,2014,DR,NA,NA,224372
9001,2014,DT,NA,NA,15085
9001,2014,MB,NA,NA,8128268
9001,2014,VP,NA,NA,164145
9002,2014,DR,NA,NA,1019075
9002,2014,DT,NA,NA,144627
9002,2014,MB,NA,NA,66285449
9003,2014,HR,8745981,243485,125784207
9004,2014,DR,NA,NA,56983
9004,2014,MB,NA,NA,6046195
9006,2014,CB,NA,NA,365837
9006,2014,DR,NA,NA,88233
9006,2014,DT,NA,NA,8615
9006,2014,MB,NA,NA,5147424
9007,2014,DR,NA,NA,113580
9007,2014,MB,NA,NA,3630874
9008,2014,DR,NA,NA,24117
9008,2014,MB,NA,NA,18817490
9009,2014,DR,NA,NA,261986
9009,2014,DT,NA,NA,52021
9009,2014,MB,NA,NA,13248248
9010,2014,DT,NA,NA,70183
9010,2014,MB,NA,NA,4000421
9012,2014,CB,NA,NA,213895
9012,2014,DR,NA,NA,1230
9012,2014,DT,NA,NA,46695
9012,2014,MB,NA,NA,4196127
9013,2014,DR,NA,NA,727688
9013,2014,LR,2057636,139035,10952965
9013,2014,MB,NA,NA,32858645
9014,2014,CB,NA,NA,2545686
9014,2014,DR,NA,NA,706491
9014,2014,MB,NA,NA,53512862
9015,2014,CC,291853,143383,7331777
9015,2014,DR,NA,NA,509968
9015,2014,DT,NA,NA,261146
9015,2014,LR,3530145,353594,48779247
9015,2014,MB,NA,NA,98365557
9015,2014,SR,553800,96294,8172355
9015,2014,TB,NA,NA,65328431
9016,2014,DR,NA,NA,9720
9016,2014,FB,NA,NA,2470583
9016,2014,MB,NA,NA,6384779
9017,2014,DR,NA,NA,41030
9017,2014,MB,NA,NA,2338423
9019,2014,DR,NA,NA,7893
9019,2014,LR,1471459,83212,12710476
9019,2014,MB,NA,NA,13657668
9020,2014,CB,NA,NA,45707
9020,2014,MB,NA,NA,7578138
9022,2014,DR,NA,NA,21754
9022,2014,DT,NA,NA,3297
9022,2014,MB,NA,NA,1739670
9023,2014,DT,NA,NA,52e3
9023,2014,MB,NA,NA,28480560
9024,2014,DR,NA,NA,52001
9026,2014,CB,NA,NA,302568
9026,2014,DR,NA,NA,545167
9026,2014,LR,3069669,174614,39694632
9026,2014,MB,NA,NA,51327538
9027,2014,DR,NA,NA,207322
9027,2014,MB,NA,NA,12059050
9029,2014,DR,NA,NA,497020
9029,2014,MB,NA,NA,15119122
9030,2014,CR,276960,7012,1673816
9030,2014,DR,NA,NA,14066
9030,2014,DT,NA,NA,154162
9030,2014,MB,NA,NA,8135330
9030,2014,YR,517858,23525,2551106
9031,2014,CB,NA,NA,366077
9031,2014,DR,NA,NA,398636
9031,2014,DT,NA,NA,8271
9031,2014,MB,NA,NA,8795774
9032,2014,DR,NA,NA,347330
9032,2014,MB,NA,NA,40502789
9033,2014,DR,NA,NA,559531
9033,2014,MB,NA,NA,19713449
9034,2014,DR,NA,NA,78292
9034,2014,MB,NA,NA,115958
9035,2014,DR,NA,NA,82495
9035,2014,MB,NA,NA,3817758
9036,2014,CB,NA,NA,343613
9036,2014,DR,NA,NA,1579221
9036,2014,DT,NA,NA,74860
9036,2014,MB,NA,NA,48561206
9036,2014,VP,NA,NA,1224467
9039,2014,DR,NA,NA,12091
9039,2014,DT,NA,NA,3661
9039,2014,MB,NA,NA,6048378
9041,2014,CB,NA,NA,73761
9041,2014,DT,NA,NA,43656
9041,2014,MB,NA,NA,7861215
9042,2014,DR,NA,NA,28062
9042,2014,MB,NA,NA,3689141
9043,2014,DR,NA,NA,9017
9043,2014,MB,NA,NA,639847
9044,2014,DR,NA,NA,130134
9045,2014,DR,NA,NA,1234661
9045,2014,MB,NA,NA,55597662
9045,2014,RB,NA,NA,4132375
9050,2014,DR,NA,NA,50308
9050,2014,MB,NA,NA,382737
9052,2014,DR,NA,NA,68852
9052,2014,MB,NA,NA,169745
9061,2014,CB,NA,NA,158213
9061,2014,DR,NA,NA,75890
9061,2014,MB,NA,NA,1045508
9062,2014,CB,NA,NA,68492
9062,2014,DR,NA,NA,189029
9062,2014,MB,NA,NA,4001953
9078,2014,DR,NA,NA,158664
9078,2014,MB,NA,NA,3328558
9079,2014,DR,NA,NA,139042
9079,2014,MB,NA,NA,4684278
9086,2014,DR,NA,NA,174679
9087,2014,DR,NA,NA,32142
9087,2014,MB,NA,NA,892521
9088,2014,CB,NA,NA,56272
9088,2014,DR,NA,NA,115517
9088,2014,MB,NA,NA,706882
9089,2014,DR,NA,NA,45420
9089,2014,MB,NA,NA,1316113
9090,2014,DR,NA,NA,24045
9090,2014,MB,NA,NA,1699611
9091,2014,DR,NA,NA,35901
9091,2014,MB,NA,NA,1708167
9092,2014,DR,NA,NA,24696
9092,2014,MB,NA,NA,1068994
9093,2014,DR,NA,NA,53953
9093,2014,MB,NA,NA,827924
9095,2014,VP,NA,NA,2145413
9119,2014,MB,NA,NA,677810
9121,2014,CB,NA,NA,329706
9121,2014,DR,NA,NA,26380
9121,2014,MB,NA,NA,3276651
9131,2014,MB,NA,NA,890403
9134,2014,CR,1356758,38570,17759504
9134,2014,MB,NA,NA,942400
9136,2014,DT,NA,NA,398380
9136,2014,MB,NA,NA,17832432
9140,2014,DR,NA,NA,25054
9142,2014,MB,NA,NA,3939067
9144,2014,DR,NA,NA,43739
9144,2014,MB,NA,NA,1652151
9146,2014,MB,NA,NA,14522170
9147,2014,CB,NA,NA,1870751
9147,2014,DR,NA,NA,217545
9147,2014,DT,NA,NA,90217
9147,2014,MB,NA,NA,23406443
9148,2014,CB,NA,NA,60246
9148,2014,DR,NA,NA,140042
9148,2014,MB,NA,NA,1755780
9148,2014,VP,NA,NA,413666
9149,2014,CB,NA,NA,212e3
9149,2014,DR,NA,NA,13263
9149,2014,MB,NA,NA,98120
9151,2014,CR,2703204,70170,13429362
9154,2014,HR,1444892,67119,50364804
9154,2014,LR,6095560,295869,63704768
9154,2014,MB,NA,NA,352589187
9154,2014,RB,NA,NA,9011954
9154,2014,VP,NA,NA,3983621
9155,2014,DR,NA,NA,12178
9155,2014,MB,NA,NA,511198
9156,2014,MB,NA,NA,1142749
9157,2014,DR,NA,NA,3751555
9159,2014,CB,NA,NA,229165
9159,2014,DR,NA,NA,44579
9159,2014,MB,NA,NA,1082745
9161,2014,DR,NA,NA,19913
9161,2014,MB,NA,NA,402285
9162,2014,DR,NA,NA,131476
9162,2014,MB,NA,NA,2832264
9163,2014,DR,NA,NA,93357
9163,2014,MB,NA,NA,13793
9164,2014,CB,NA,NA,823001
9164,2014,DR,NA,NA,189645
9165,2014,DR,NA,NA,86241
9165,2014,MB,NA,NA,234476
9166,2014,DR,NA,NA,920345
9166,2014,DT,NA,NA,468596
9166,2014,MB,NA,NA,10612006
9167,2014,DR,NA,NA,17023
9168,2014,CB,NA,NA,130448
9168,2014,DR,NA,NA,28654
9168,2014,MB,NA,NA,243298
9169,2014,VP,NA,NA,1068090
9171,2014,CB,NA,NA,539720
9171,2014,DR,NA,NA,111002
9171,2014,MB,NA,NA,2890246
9173,2014,DR,NA,NA,112070
9173,2014,DT,NA,NA,2863
9173,2014,MB,NA,NA,824991
9175,2014,DR,NA,NA,32377
9175,2014,MB,NA,NA,212514
9182,2014,CR,171391,4426,1075648
9191,2014,DR,NA,NA,39196
9193,2014,MB,NA,NA,3141080
9194,2014,DR,NA,NA,15715
9194,2014,MB,NA,NA,29805
9195,2014,DR,NA,NA,4478
9195,2014,MB,NA,NA,142387
9196,2014,CB,NA,NA,81782
9196,2014,DR,NA,NA,22697
9196,2014,DT,NA,NA,446
9196,2014,MB,NA,NA,679005
9196,2014,VP,NA,NA,31855
9197,2014,DR,NA,NA,14939
9197,2014,MB,NA,NA,124159
9198,2014,DR,NA,NA,10812
9198,2014,MB,NA,NA,625641
9199,2014,DR,NA,NA,36662
9199,2014,MB,NA,NA,143710
9200,2014,DR,NA,NA,29616
9200,2014,MB,NA,NA,765179
9201,2014,DR,NA,NA,10782
9201,2014,MB,NA,NA,106256
9205,2014,CB,NA,NA,508345
9205,2014,DR,NA,NA,16494
9205,2014,MB,NA,NA,519067
9206,2014,CB,NA,NA,8535
9206,2014,DR,NA,NA,57695
9206,2014,MB,NA,NA,1021189
9208,2014,DR,NA,NA,153507
9208,2014,MB,NA,NA,1364665
9209,2014,LR,1076667,72963,14331488
9211,2014,MB,NA,NA,9010525
9213,2014,DR,NA,NA,25411
9213,2014,MB,NA,NA,359520
9214,2014,DR,NA,NA,16230
9214,2014,MB,NA,NA,394355
9215,2014,DR,NA,NA,19324
9215,2014,MB,NA,NA,182935
9217,2014,DR,NA,NA,15952
9217,2014,MB,NA,NA,59447
9219,2014,DR,NA,NA,24526
9219,2014,MB,NA,NA,1837140
9220,2014,DR,NA,NA,9427
9220,2014,MB,NA,NA,82746
9223,2014,DR,NA,NA,360833
9223,2014,DT,NA,NA,20763
9225,2014,FB,NA,NA,1925648
9226,2014,DR,NA,NA,34830
9226,2014,MB,NA,NA,858843
9228,2014,VP,NA,NA,84998
9229,2014,CB,NA,NA,152057
9229,2014,DR,NA,NA,62214
9229,2014,MB,NA,NA,188921
9230,2014,VP,NA,NA,1844062
9231,2014,MB,NA,NA,261169
9232,2014,CB,NA,NA,672262
9232,2014,DR,NA,NA,34467
9232,2014,MB,NA,NA,765884
9233,2014,DR,NA,NA,7386
9233,2014,MB,NA,NA,465382
9234,2014,DR,NA,NA,130764
9234,2014,MB,NA,NA,696464
9235,2014,DR,NA,NA,6147
9235,2014,MB,NA,NA,43432
9236,2014,DR,NA,NA,50542
9236,2014,MB,NA,NA,347943
9238,2014,DR,NA,NA,17208
9238,2014,MB,NA,NA,172266
9239,2014,DR,NA,NA,9825
9239,2014,MB,NA,NA,161552
9240,2014,DR,NA,NA,9431
9240,2014,MB,NA,NA,72178
9241,2014,CB,NA,NA,186906
9241,2014,DR,NA,NA,428046
9241,2014,MB,NA,NA,2195579
9242,2014,MG,509935,39142,4548311
9243,2014,DR,NA,NA,54439
9244,2014,DR,NA,NA,22502
9244,2014,MB,NA,NA,440455
NA,2014,MB,NA,NA,14759
0001,2015,DR,6705640,541381,902627
0001,2015,DT,1257248,43515,110020
0001,2015,MB,32720208,2806156,102302980
0001,2015,SR,59960,12130,622219
0001,2015,TB,2827567,410032,18769283
0001,2015,VP,14693548,512680,3561397
0002,2015,DR,2492302,161390,463463
0002,2015,MB,5480629,395972,10815736
0002,2015,VP,1114100,33434,219578
0003,2015,DR,2336378,166951,368411
0003,2015,MB,4411207,388736,9104337
0003,2015,VP,4580152,143234,849159
0005,2015,DR,557712,47312,121165
0005,2015,MB,1197830,100405,1944871
0006,2015,CB,144363,4792,28396
0006,2015,DR,368608,32212,77851
0006,2015,MB,693942,49570,1096221
0006,2015,VP,355338,7702,65659
0007,2015,DR,1501827,122148,213411
0007,2015,DT,2906914,88140,235038
0007,2015,MB,2817774,219093,7856572
0007,2015,RB,429059,35780,2762085
0007,2015,VP,470742,9246,50021
0008,2015,DR,6321642,470444,923407
0008,2015,DT,1060073,40643,118870
0008,2015,LR,7836651,535005,37747855
0008,2015,MB,20177176,1752236,62114041
0008,2015,YR,162199,7470,476811
0011,2015,DR,315584,24771,57438
0011,2015,MB,1414546,95614,1376242
0012,2015,DR,1055711,81378,158615
0012,2015,MB,1934972,158040,3649698
0016,2015,DR,183920,18429,56756
0016,2015,MB,350531,27968,428238
0018,2015,DR,2082194,118924,386851
0018,2015,DT,705818,31459,122637
0018,2015,MB,2148656,131934,2652058
0018,2015,VP,3804373,83627,794579
0019,2015,CB,540214,21743,191157
0019,2015,DR,938704,71067,166062
0019,2015,MB,2342410,184171,4092261
0019,2015,VP,3427110,92381,685112
0020,2015,DR,1297450,85432,305544
0020,2015,FB,44634,5907,492857
0020,2015,MB,1981899,127888,2809535
0020,2015,VP,960421,30531,205418
0021,2015,DR,835350,61612,201821
0021,2015,DT,29018,1222,2654
0021,2015,MB,1826686,131391,4934429
0021,2015,VP,509939,9176,61922
0022,2015,DR,418440,26551,79578
0022,2015,MB,352416,24053,255690
0023,2015,MG,229219,21462,2292953
0024,2015,CB,794457,33487,742323
0024,2015,DR,1308293,92549,248788
0024,2015,MB,3069796,219812,5114515
0024,2015,VP,399061,10783,68880
0025,2015,DR,5316303,324091,567756
0025,2015,MB,2059616,155246,3370966
0025,2015,VP,597878,13441,87219
0028,2015,FB,35557,5841,187856
0029,2015,CB,1683653,81425,2832109
0029,2015,DR,1566883,85057,190366
0029,2015,MB,4953326,331147,6103118
0029,2015,VP,4711901,143209,912637
0034,2015,DR,502358,35786,57194
0034,2015,MB,755065,52326,1310667
0035,2015,FB,911952,127217,23657447
0040,2015,CB,11604165,584393,18312624
0040,2015,CR,1783253,58760,3851831
0040,2015,LR,2719160,145847,11530411
0040,2015,SR,75567,9814,973412
0041,2015,AR,1060672,38865,178350
0042,2015,DR,436421,29699,53429
0042,2015,MB,203039,11132,32855
0043,2015,DR,231067,18507,52929
0043,2015,MB,1687152,80099,1010404
0044,2015,CB,338587,10802,133350
0044,2015,DR,298078,27366,61616
0044,2015,MB,886957,57564,677374
0044,2015,VP,1106828,29973,129729
0045,2015,CB,77993,2342,2963
0045,2015,DR,137848,10370,21382
0045,2015,MB,565048,31099,547263
0046,2015,DR,119320,10457,17872
0046,2015,MB,498487,33878,325921
0047,2015,MB,433752,29344,1201016
0048,2015,DR,27544,1796,4863
0048,2015,MB,94603,6375,36920
0049,2015,VP,1281213,33211,220188
0051,2015,DR,38196,3394,7954
0051,2015,MB,144717,8907,55299
0051,2015,VP,137101,3574,28968
0053,2015,DR,69262,2096,7126
0053,2015,MB,475896,13229,180696
0054,2015,FB,50868,5003,515207
0055,2015,DR,182862,13879,38050
0055,2015,MB,188496,11721,186910
0057,2015,CB,348990,13563,116347
0057,2015,DR,276665,23323,102686
0057,2015,MB,277486,22167,385354
0058,2015,SR,358823,57492,4625317
0058,2015,TR,31194,3360,1850990
0059,2015,CB,194843,6225,34825
0059,2015,DR,84887,5820,17937
0059,2015,MB,178583,12014,171828
0060,2015,MB,30086,2800,7086
0061,2015,DR,104448,7760,17035
0061,2015,MB,185610,9925,214865
0063,2015,DT,22006,3485,6190
0063,2015,MB,24125,1799,5880
0064,2015,DR,154446,13588,45880
0064,2015,MB,345666,28886,709307
0064,2015,VP,63624,1526,8960
0065,2015,CB,99531,4830,8831
0065,2015,DR,295748,25608,76407
0R01,2015,DR,679243,55196,144083
0R01,2015,MB,1025360,59958,831080
0R01,2015,VP,574855,13007,52636
0R01,2015,NA,3012669,NA,89910
0R02,2015,CB,2369513,88799,668569
0R02,2015,DR,3001571,209831,611158
0R02,2015,DT,36606,4444,17726
0R02,2015,MB,2186997,128525,1310661
0R02,2015,NA,1268197,NA,131972
0R03,2015,CB,681976,26906,151801
0R03,2015,DR,4345608,282606,580846
0R03,2015,MB,6690104,290415,4829219
0R03,2015,VP,2852995,83128,534168
0R03,2015,NA,422169,NA,18647
0R04,2015,CB,355474,10791,84772
0R04,2015,DR,785095,82598,113395
0R04,2015,DT,139544,7591,20709
0R04,2015,FB,28386,2603,43379
0R04,2015,MB,1463373,77558,1728150
0R04,2015,NA,178060,NA,1651
0T03,2015,DR,1290,104,395
0T03,2015,MB,91597,3822,18694
0T04,2015,FB,17422,5760,151732
0T04,2015,MB,100736,3164,4707
0T06,2015,CB,442061,14505,66817
0T06,2015,DT,40307,1288,5819
0T06,2015,MB,49649,2398,26207
0T07,2015,DR,131265,4224,5567
0T08,2015,DR,6797,124,80
0T08,2015,MB,170170,6500,3958
0T09,2015,DR,29761,1443,729
0T09,2015,MB,107813,4106,7442
0T10,2015,CB,113233,3724,7814
0T10,2015,DR,64622,3552,2230
0T11,2015,MB,102705,7005,55446
0T12,2015,DR,21963,569,1098
0T12,2015,MB,289929,8119,17643
0T14,2015,MB,43860,3315,17903
0T15,2015,DR,135995,4389,5310
0T16,2015,MB,46128,2811,23574
0T17,2015,DR,79806,3189,16668
0T17,2015,VP,168490,4119,12508
0T18,2015,MB,26250,1400,8287
0T19,2015,MB,1672,195,970
0T20,2015,MB,12262,426,177
0T21,2015,MB,43710,1920,3921
0T23,2015,FB,4920,246,7709
0T24,2015,DR,52447,1901,1998
0T24,2015,MB,175671,7284,10818
0T24,2015,VP,59010,2120,12740
0T29,2015,DR,3e3,1500,1350
0T30,2015,DR,67677,3745,3249
0T31,2015,MB,141181,8500,14299
0T32,2015,DR,35795,1680,960
0T32,2015,MB,43250,1768,8008
0T33,2015,MB,53227,2532,5358
0T34,2015,DR,24851,1498,5832
0T36,2015,MB,44874,2658,7473
0T40,2015,DR,18893,1223,1512
1001,2015,DR,2681180,205870,364626
1001,2015,DT,483389,14600,38105
1001,2015,MB,8483120,658893,18074129
1002,2015,DR,58081,7117,8876
1002,2015,MB,523085,41177,491699
1003,2015,CR,21927049,744459,32869874
1003,2015,DR,19141547,1270369,2149718
1003,2015,FB,226027,22577,1341397
1003,2015,HR,22437774,1392206,174943647
1003,2015,LR,6215412,662748,60838627
1003,2015,MB,22088801,2228559,122479984
1003,2015,RB,1049824,126988,9979893
1003,2015,TB,238787,26501,1347733
1004,2015,DR,758910,70565,185754
1004,2015,MB,1261980,102950,2845824
1005,2015,DR,560816,51261,105683
1005,2015,MB,1308369,90608,1536250
1006,2015,DR,398493,31445,50002
1006,2015,MB,1466684,118423,2609447
1007,2015,DR,275493,24968,25301
1007,2015,MB,884101,50812,574418
1008,2015,DR,3008563,186026,310133
1008,2015,MB,4932766,368159,12242638
1013,2015,CB,85642,5139,64035
1013,2015,DR,534395,37793,70269
1013,2015,MB,1407457,129904,2175980
1014,2015,DR,654090,38801,95706
1014,2015,DT,309116,22228,52013
1014,2015,MB,1936909,165847,3814451
1015,2015,DR,37382,3530,8194
1015,2015,MB,231907,18918,424652
1016,2015,MB,811450,71845,1568136
1017,2015,DR,3163218,221218,445429
1040,2015,DR,66697,4002,5358
1040,2015,MB,966026,63397,1149281
1042,2015,DR,263566,19165,72693
1045,2015,CB,480243,22120,176532
1045,2015,MB,164944,14352,211368
1048,2015,MB,6929362,545221,14607628
1048,2015,RB,181370,10609,261190
1049,2015,DR,2002100,129930,254749
1049,2015,MB,12532,1254,3777
1050,2015,DR,512822,41019,110727
1050,2015,MB,1838289,164309,6096150
1051,2015,DR,419541,28843,63372
1051,2015,MB,1087380,60641,817690
1053,2015,DR,161917,11796,31412
1053,2015,MB,214302,14201,170594
1055,2015,MB,3716383,336788,9380760
1056,2015,MB,1495568,136825,3445079
1057,2015,DR,547327,54385,110474
1057,2015,MB,1059059,105707,1830278
1061,2015,DR,2435806,170603,448148
1061,2015,DT,15338,700,2256
1061,2015,MB,662671,42256,718548
1063,2015,DR,157992,14280,32712
1063,2015,MB,380705,24053,370004
1064,2015,CB,214740,5839,57123
1064,2015,DR,1384953,112700,262417
1064,2015,MB,1589099,91019,847563
1066,2015,CB,505033,17168,212304
1066,2015,DR,349421,30610,55470
1066,2015,MB,1089960,92105,2477905
1069,2015,DR,488972,37324,87069
1086,2015,DR,172040,12731,15740
1086,2015,MB,690817,43131,471759
1087,2015,DR,148111,9707,18236
1087,2015,MB,441475,32041,496138
1088,2015,FB,82388,15707,1001702
1096,2015,MB,602553,47210,888223
1098,2015,DR,392853,36583,133738
1098,2015,MB,148087,9171,143751
1099,2015,DR,481733,53233,147234
1102,2015,CB,327512,12487,227234
1102,2015,CR,1935882,43257,889598
1105,2015,CB,111057,2629,48137
1105,2015,DR,3820649,187683,492109
1105,2015,DT,1353895,102196,78759
1105,2015,MB,1194412,94157,599573
1107,2015,DR,243819,17818,49171
1107,2015,MB,288164,21494,376174
1108,2015,VP,604410,14281,91746
1112,2015,MB,212967,13647,268705
1114,2015,MB,346292,21476,178328
1115,2015,CR,1751240,62321,438364
1117,2015,CB,1103386,29372,457727
1118,2015,DR,750097,62522,118327
1118,2015,MB,1036390,70360,525442
1119,2015,MB,556103,35375,1342247
1122,2015,CB,2482859,75603,694518
1123,2015,DR,94637,4928,11384
1123,2015,MB,9318,758,2222
1125,2015,DR,190259,18634,52799
1126,2015,DR,233848,16111,38318
1126,2015,MB,10979,569,387
1128,2015,DR,700156,56306,98226
1128,2015,MB,1102218,92214,2721399
1129,2015,VP,1362665,34143,200450
1130,2015,MB,656243,43658,749428
1132,2015,CB,56592,1665,20610
1133,2015,CB,1232997,35343,590067
1135,2015,CB,177007,4380,2817
1156,2015,MB,13865,1940,5377
1157,2015,MB,39249,3096,15940
1158,2015,MB,70965,4731,22659
1159,2015,MB,147168,8774,81050
1160,2015,MB,27003,3003,16745
1R01,2015,CB,139045,7615,30434
1R01,2015,DR,669413,38482,93446
1R01,2015,MB,867367,53901,380627
1R02,2015,DR,355169,26444,52780
1R02,2015,MB,1600246,106043,1726799
1R02,2015,NA,99880,NA,18160
1R03,2015,CB,143360,5243,48285
1R03,2015,DR,8653156,284720,494152
1R03,2015,DT,1169520,46781,116952
1R03,2015,FB,14273,1759,19634
1R03,2015,MB,934927,58872,654191
1R03,2015,NA,150110,NA,14952
1R04,2015,DR,571445,49182,63985
1R04,2015,MB,1042040,75164,1103185
1R04,2015,NA,129270,NA,14676
1R05,2015,DR,16767,988,2287
1R05,2015,MB,68350,5544,86077
1R06,2015,CB,1207150,45324,270607
1R06,2015,DR,10603203,365959,1865715
1R06,2015,DT,28773,5514,28855
1R06,2015,MB,1994206,131090,1444722
1R06,2015,VP,6668,202,468
1T01,2015,DR,53466,7702,1725
1T03,2015,DR,62918,4195,7164
1T03,2015,MB,183232,26376,480931
2002,2015,CB,280675,9095,193516
2002,2015,DR,1044950,60009,105157
2002,2015,DT,1585754,56433,174080
2002,2015,MB,7463826,637713,16389780
2002,2015,VP,114997,2559,14299
2003,2015,DR,488992,37440,102875
2003,2015,MB,1193322,102392,2264073
2004,2015,DR,1686059,96406,179185
2004,2015,LR,828833,83477,4407968
2004,2015,MB,8425278,787970,21714180
2005,2015,DR,138744,11216,29307
2005,2015,MB,652758,33212,550071
2006,2015,DR,59738,10894,19334
2006,2015,MB,323355,26755,425095
2008,2015,CB,9258644,565804,12627870
2008,2015,DR,54071891,4744364,6641883
2008,2015,HR,345386041,18935408,2662421226
2008,2015,MB,87657339,12351378,743763755
2008,2015,RB,1818831,297127,20089991
2009,2015,MB,182559,14631,330134
2010,2015,DR,153073,8281,18834
2010,2015,MB,890794,44821,477942
2018,2015,DR,892042,71511,139289
2018,2015,DT,68834,6808,9368
2018,2015,MB,3033072,274827,9551052
2071,2015,DR,219184,18048,41080
2071,2015,MB,375489,23039,153618
2072,2015,DR,7570150,405019,614471
2072,2015,MB,7682537,408399,5186871
2075,2015,HR,4327524,139278,10169487
2076,2015,DR,3161068,185602,297534
2076,2015,MB,7770715,720149,29879897
2078,2015,CR,69733353,2032354,85761008
2078,2015,FB,42343,3842,160341
2078,2015,MB,194147,28667,378103
2080,2015,CR,63090304,1915457,89348383
2080,2015,DR,13833948,813855,1400014
2080,2015,LR,2389465,168868,19701238
2080,2015,MB,79575377,5748060,162454667
2080,2015,VP,4543569,104038,763734
2080,2015,YR,1299746,51924,2830339
2082,2015,FB,182025,18574,21911536
2082,2015,MB,611240,22763,612317
2084,2015,DR,481434,25432,63675
2084,2015,MB,2456271,134666,2701601
2085,2015,MB,324653,18943,120653
2089,2015,MB,23562,2904,5875
2096,2015,DR,166190,10306,16805
2096,2015,MB,444183,19249,117576
2098,2015,FB,125409,14280,1130431
2098,2015,HR,12988435,694582,85521775
2099,2015,HR,2575713,165378,8557009
2100,2015,CR,67522769,2129688,98699512
2113,2015,DR,1471092,97953,185473
2113,2015,MB,5105744,458611,17107040
2116,2015,MB,526356,30887,409648
2120,2015,DR,17370,2008,2540
2120,2015,MB,324396,18652,374459
2122,2015,CB,8694568,244784,3777761
2126,2015,CB,9447524,210984,4360967
2128,2015,CB,4025537,194335,2747948
2135,2015,CB,1101868,47009,627744
2137,2015,CB,683333,18635,321748
2143,2015,DR,33321,2339,5352
2145,2015,DR,468362,28944,59227
2145,2015,MB,1605709,121193,4185394
2145,2015,VP,29556,616,3e3
2148,2015,MB,297508,21471,138912
2149,2015,CB,3212400,126460,2446230
2160,2015,CB,822075,26094,534692
2161,2015,CB,1790142,97931,1834101
2163,2015,CB,2211697,118012,1584461
2165,2015,CB,822356,61530,506913
2166,2015,MB,1694877,182089,9186933
2169,2015,CB,3877439,84120,1177401
2172,2015,MB,516542,29800,614923
2175,2015,MB,207084,16009,685578
2176,2015,MB,131648,2420,36574
2177,2015,CB,2501219,58735,605189
2178,2015,DR,98062,7256,9009
2178,2015,MB,921010,55524,421284
2179,2015,CB,368778,14864,40151
2182,2015,DR,11170,1813,3296
2183,2015,DR,93002,9480,26506
2185,2015,DR,124934,12694,29013
2185,2015,MB,986604,80443,1285643
2187,2015,MB,85168,7157,128737
2188,2015,MB,27003958,3158201,125399521
